

Time Index	X1 in mm	W1 in mm	Y1 in %	X2 in °C	W2 in °C	Y2 in %	F1 in l/h	T1 in °C	T2 in °C	T3 in °C	Pos in %	
03:43.72	239.500000	250.000000	0.000000	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:44.72	240.062500	250.000000	0.854748	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:45.72	240.375000	250.000000	0.013964	29.045156	20.000000	0.000000	136.400009	29.045156	28.425650	27.186636	0.490000	
03:46.72	241.500000	250.000000	1.018145	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:47.72	242.625000	250.000000	2.042051	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.485000	
03:48.72	243.812500	250.000000	3.473905	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:49.72	245.687500	250.000000	6.030828	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:50.72	246.812500	250.000000	7.691293	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:51.72	247.937500	250.000000	9.334753	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.485000	
03:52.72	249.125000	250.000000	11.472220	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:53.72	249.937500	250.000000	13.003612	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:54.72	251.374985	250.000000	15.973138	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:55.72	251.875015	250.000000	17.190844	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:56.72	252.500000	250.000000	18.751438	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:57.72	253.562515	250.000000	21.485044	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:58.72	254.187500	250.000000	23.249908	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000	
03:59.72	254.625000	250.000000	24.711037	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000	
04:00.72	255.625015	250.000000	27.790113	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000	
04:01.72	255.874985	250.000000	29.181698	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000	
04:02.72	256.500000	250.000000	31.748827	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000	
04:03.72	256.812500	250.000000	33.306225	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000	
04:04.72	257.000000	250.000000	34.603092	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000	
04:05.72	257.187500	250.000000	36.535629	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000	
04:06.72	257.625000	250.000000	38.508224	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000	
04:07.72	257.812500	250.000000	39.885971	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000	
04:08.72	257.750000	250.000000	41.432709	29.148426	20.000000	0.000000	136.400009	29.148426	28.477283	27.186636	0.490000	
04:09.72	259.812500	250.000000	46.691704	29.148426	20.000000	0.000000	136.400009	29.148426	28.477283	27.186636	0.490000	
04:10.72	258.062500	250.000000	44.449757	29.148426	20.000000	0.000000	136.400009	29.148426	28.477283	27.186636	0.490000	
04:11.72	257.750000	250.000000	45.544029	29.148426	20.000000	0.000000	136.400009	29.148426	28.477283	27.186636	0.490000	
04:12.72	257.500000	250.000000	46.037594	29.200043	20.000000	0.000000	136.400009	29.200043	28.477283	27.186636	0.490000	
04:13.72	257.500000	250.000000	47.607597	29.200043	20.000000	0.000000	136.400009	29.200043	28.477283	27.186636	0.490000	
04:14.72	257.000000	250.000000	47.629601	29.200043	20.000000	0.000000	136.400009	29.200043	28.528921	27.186636	0.490000	
04:15.72	256.687500	250.000000	47.998436	29.200043	20.000000	0.000000	136.400009	29.200043	28.477283	27.186636	0.490000	
04:16.72	256.250000	250.000000	48.579079	29.200043	20.000000	0.000000	136.400009	29.200043	28.528921	27.186636	0.490000	
04:17.72	255.937485	250.000000	48.768715	29.200043	20.000000	0.000000	136.400009	29.200043	28.528921	27.186636	0.490000	
04:18.72	255.625015	250.000000	48.989807	29.200043	20.000000	0.000000	136.400009	29.200043	28.528921	27.186636	0.490000	
04:19.72	255.562515	250.000000	49.995014	29.251657	20.000000	0.000000	136.400009	29.251657	28.528921	27.186636	0.490000	
04:20.72	254.937500	250.000000	49.539230	29.251657	20.000000	0.000000	136.400009	29.251657	28.528921	27.186636	0.490000	
04:21.72	254.500000	250.000000	49.653046	29.251657	20.000000	0.000000	136.400009	29.251657	28.528921	27.186636	0.490000	
04:22.72	254.312485	250.000000	49.884136	29.251657	20.000000	0.000000	136.400009	29.251657	28.528921	27.186636	0.490000	
04:23.72	254.000015	250.000000	49.857296	29.303295	20.000000	0.000000	136.400009	29.303295	28.528921	27.186636	0.490000	
04:24.72	253.437485	250.000000	49.537800	29.303295	20.000000	0.000000	136.400009	29.303295	28.528921	27.186636	0.490000	
04:25.72	253.062485	250.000000	49.268108	29.303295	20.000000	0.000000	136.400009	29.303295	28.528921	27.186636	0.490000	
04:26.72	252.812500	250.000000	49.194111	29.303295	20.000000	0.000000	136.400009	29.303295	28.528921	27.135019	0.490000	
04:27.72	252.125000	250.000000	48.393394	29.303295	20.000000	0.000000	136.400009	29.303295	28.528921	27.135019	0.490000	
04:28.72	251.812485	250.000000	48.056644	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000	
04:29.72	251.500015	250.000000	47.677181	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000	
04:30.72	250.750000	250.000000	46.438965	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000	
04:31.72	250.250015	250.000000	45.525494	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000	
04:32.72	249.937500	250.000000	44.937912	29.354910	20.000000	0.000000	136.360001	29.354910	28.528921	27.135019	0.490000	
04:33.72	249.312500	250.000000	43.638321	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000	
04:34.72	249.000000	250.000000	42.906540	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000	
04:35.72	248.250000	250.000000	41.152496	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000	
04:36.72	247.937500	250.000000	40.273514	29.354910	20.000000	0.000000	136.360001	29.354910	28.580536	27.083385	0.490000	
04:37.73	247.562500	250.000000	39.201420	29.354910	20.000000	0.000000	136.360001	29.354910	28.528921	27.083385	0.490000	
04:38.72	246.625000	250.000000	36.758968	29.406544	20.000000	0.000000	136.400009	29.406544	28.528921	27.083385	0.490000	
04:39.72	246.500000	250.000000	36.037861	29.406544	20.000000	0.000000	136.400009	29.406544	28.528921	27.083385	0.490000	
04:40.72	245.875000	250.000000	34.287548	29.458179	20.000000	0.000000	136.400009	29.458179	28.528921	27.083385	0.490000	
04:41.72	245.375000	250.000000	32.361385	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.083385	0.490000	
04:42.72	244.812500	250.000000	30.550270	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.083385	0.490000	
04:43.72	244.812500	250.000000	29.820557	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.083385	0.490000	
04:44.72	244.187500	250.000000	27.405239	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.083385	0.490000	
04:45.72	243.812500	250.000000	25.829865	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.083385	0.490000	
04:46.72	243.562500	250.000000	24.467499	29.509796	20.000000	0.000000	136.400009	29.509796	28.580536	27.083385	0.490000	
04:47.72	243.187500	250.000000	22.103172	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000	
04:48.72	242.875000	250.000000	20.507057	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000	
04:49.72	242.437500	250.000000	18.113251	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000	
04:50.72	242.250000	250.000000	16.684483	29.509796	20.000000	0.000000	136.400009	29.509796	28.580536	27.083385	0.490000	
04:51.72	241.937500	250.000000	14.952938	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000	
04:52.72	241.625000	250.000000	12.593153	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
04:53.72	241.625000	250.000000	11.404238	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.135019	0.490000	
04:54.72	241.375000	250.000000	9.732521	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.135019	0.490000	
04:55.72	240.875000	250.000000	6.884817	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.135019	0.490000	
04:56.71	240.687500	250.000000	5.204151	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
04:57.71	240.687500	250.000000	3.204866	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
04:58.72	240.687500	250.000000	1.883940	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
04:59.71	240.375000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
05:00.72	240.250000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
05:01.72	240.125000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
05:02.72	240.375000	250.000000	0.021585	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
05:03.72	240.125000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
05:04.72	240.125000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
05:05.72	240.062500	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
05:06.72	240.375000	250.000000	0.374142	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000	
05:07.72	240.375000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000	
05:08.71	240.875000	250.000000	0.206194	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000	
05:09.72	240.750000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000	
05:10.72	241.187500	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000	
05:11.72	241.687500	250.000000	0.258505	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.083385	0.490000	
05:12.71	242.250000	250.000000	0.211010	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.083385	0.490000	
05:13.72	242.250000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000	
05:14.71	243.062500	250.000000	0.576660	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.083385	0.490000	
05:15.71	243.812500	250.000000	1.106537	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:16.71	244.812500	250.000000	2.220340	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:17.72	246.375000	250.000000	4.382824	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:18.71	247.437500	250.000000	6.021591	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:19.71	248.375000	250.000000	7.579800	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:20.71	249.812500	250.000000	10.230125	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:21.72	250.625015	250.000000	11.875776	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.485000	
05:22.71	251.875015	250.000000	14.622267	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:23.71	252.437500	250.000000	15.991984	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:24.71	255.562515	250.000000	22.616892	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:25.72	254.062500	250.000000	20.503077	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:26.72	254.625000	250.000000	22.239605	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:27.72	255.000000	250.000000	23.657410	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:28.71	256.687500	250.000000	28.216955	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:29.71	256.500000	250.000000	28.755760	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:30.71	257.312500	250.000000	31.740511	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:31.71	257.437500	250.000000	33.038799	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000	
05:32.71	257.500000	250.000000	34.183094	29.561411	20.000000	0.000000	136.360001	29.561411	28.632153	27.135019	0.490000	
05:33.71	258.125000	250.000000	37.108868	29.561411	20.000000	0.000000	136.360001	29.561411	28.632153	27.135019	0.490000	
05:34.71	258.250000	250.000000	38.515263	29.561411	20.000000	0.000000	136.360001	29.561411	28.632153	27.135019	0.490000	
05:35.72	258.437500	250.000000	40.069073	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.135019	0.490000	
05:36.71	258.437500	250.000000	41.871502	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.135019	0.490000	
05:37.71	258.562500	250.000000	43.297604	29.613049	20.000000	0.000000	136.360001	29.613049	28.683786	27.186636	0.490000	
05:38.71	258.437500	250.000000	44.277805	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000	
05:39.71	258.750000	250.000000	46.744267	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000	
05:40.71	258.437500	250.000000	47.329998	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000	
05:41.72	258.250000	250.000000	48.124969	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000	
05:42.71	257.750000	250.000000	48.807903	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.495000	
05:43.71	257.500000	250.000000	49.403458	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000	
05:44.71	257.000000	250.000000	49.956734	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000	
05:45.71	256.562500	250.000000	50.036419	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000	
05:46.71	256.062500	250.000000	49.969730	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000	
05:47.71	255.874985	250.000000	50.835342	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000	
05:48.71	255.437500	250.000000	50.820816	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000	
05:49.71	255.124985	250.000000	50.973713	29.613049	20.000000	0.000000	136.360001	29.613049	28.683786	27.186636	0.490000	
05:50.71	254.500000	250.000000	50.759708	29.664663	20.000000	0.000000	136.360001	29.664663	28.632153	27.186636	0.490000	
05:51.71	254.187500	250.000000	50.740505	29.664663	20.000000	0.000000	136.360001	29.664663	28.632153	27.135019	0.490000	
05:52.71	254.062500	250.000000	51.076023	29.664663	20.000000	0.000000	136.360001	29.664663	28.683786	27.135019	0.490000	
05:53.71	253.375000	250.000000	50.495064	29.664663	20.000000	0.000000	136.360001	29.664663	28.683786	27.135019	0.490000	
05:54.71	253.062485	250.000000	50.328274	29.716318	20.000000	0.000000	136.360001	29.716318	28.632153	27.135019	0.490000	
05:55.71	252.812500	250.000000	50.243256	29.716318	20.000000	0.000000	136.360001	29.716318	28.683786	27.135019	0.490000	
05:56.71	252.187485	250.000000	49.566986	29.716318	20.000000	0.000000	136.360001	29.716318	28.683786	27.135019	0.490000	
05:57.71	251.687500	250.000000	48.865383	29.716318	20.000000	0.000000	159.199997	29.716318	28.683786	27.135019	0.490000	
05:58.71	250.937485	250.000000	47.696106	29.716318	20.000000	0.000000	189.240005	29.716318	28.683786	27.135019	0.490000	
05:59.71	250.562485	250.000000	47.072998	29.716318	20.000000	0.000000	204.800003	29.716318	28.683786	27.135019	0.490000	
06:00.71	250.000000	250.000000	46.003185	29.716318	20.000000	0.000000	204.800003	29.716318	28.683786	27.186636	0.490000	
06:01.71	249.812500	250.000000	45.623592	29.716318	20.000000	0.000000	204.800003	29.716318	28.683786	27.186636	0.490000	
06:02.71	249.125000	250.000000	44.139038	29.716318	20.000000	0.000000	204.800003	29.716318	28.683786	27.186636	0.490000	
06:03.71	248.500000	250.000000	42.735706	29.716318	20.000000	0.000000	204.800003	29.716318	28.683786	27.186636	0.490000	
06:04.71	247.937500	250.000000	41.258156	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000	
06:05.71	247.625000	250.000000	40.330841	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000	
06:06.71	247.125000	250.000000	38.972282	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000	
06:07.71	246.375000	250.000000	36.794094	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000	
06:08.71	246.187500	250.000000	35.886467	29.819550	20.000000	0.000000	204.800003	29.819550	28.683786	27.186636	0.490000	
06:09.71	245.750000	250.000000	34.488064	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000	
06:10.71	245.125000	250.000000	32.236660	29.819550	20.000000	0.000000	204.800003	29.819550	28.683786	27.186636	0.490000	
06:11.71	244.750000	250.000000	30.784439	29.819550	20.000000	0.000000	204.800003	29.819550	28.683786	27.186636	0.490000	
06:12.71	244.500000	250.000000	29.531906	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000	
06:13.71	244.125000	250.000000	27.549980	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000	
06:14.71	244.000000	250.000000	26.473186	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000	
06:15.71	243.687500	250.000000	24.556625	29.819550	20.000000	0.000000	204.800003	29.819550	28.683786	27.289886	0.490000	
06:16.71	242.750000	250.000000	21.818272	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000	
06:17.71	243.062500	250.000000	21.393303	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000	
06:18.81	242.937500	250.000000	20.220524	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000	
06:19.71	242.312500	250.000000	17.417233	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000	
06:20.71	242.437500	250.000000	16.593666	29.767933	20.000000	0.000000	204.800003	29.767933	28.735403	27.289886	0.490000	
06:21.71	242.250000	250.000000	14.640810	29.767933	20.000000	0.000000	204.800003	29.767933	28.735403	27.289886	0.490000	
06:22.71	242.000000	250.000000	13.029945	29.819550	20.000000	0.000000	204.800003	29.819550	28.735403	27.289886	0.490000	
06:23.71	242.250000	250.000000	12.407722	29.767933	20.000000	0.000000	204.800003	29.767933	28.735403	27.289886	0.490000	
06:24.71	241.937500	250.000000	10.030117	29.767933	20.000000	0.000000	204.800003	29.767933	28.735403	27.289886	0.490000	
06:25.71	242.000000	250.000000	9.019615	29.767933	20.000000	0.000000	204.800003	29.767933	28.735403	27.289886	0.490000	
06:26.71	241.812500	250.000000	6.921206	29.767933	20.000000	0.000000	204.839996	29.767933	28.735403	27.186636	0.490000	
06:27.71	242.000000	250.000000	6.125303	29.716318	20.000000	0.000000	204.839996	29.716318	28.735403	27.186636	0.490000	
06:28.71	242.000000	250.000000	5.015905	29.664663	20.000000	0.000000	204.839996	29.664663	28.735403	27.186636	0.490000	
06:29.71	242.250000	250.000000	3.869307	29.664663	20.000000	0.000000	204.839996	29.664663	28.735403	27.186636	0.490000	
06:30.71	242.312500	250.000000	2.900232	29.716318	20.000000	0.000000	204.839996	29.716318	28.735403	27.186636	0.490000	
06:31.71	242.875000	250.000000	2.423475	29.716318	20.000000	0.000000	204.839996	29.716318	28.787037	27.186636	0.490000	
06:32.71	242.937500	250.000000	1.513988	29.716318	20.000000	0.000000	204.839996	29.716318	28.735403	27.186636	0.495000	
06:33.71	243.187500	250.000000	1.054643	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.186636	0.495000	
06:34.71	243.812500	250.000000	0.889117	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.186636	0.490000	
06:35.71	244.437500	250.000000	1.291137	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.186636	0.490000	
06:36.72	245.375000	250.000000	2.412999	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.186636	0.490000	
06:37.71	247.312500	250.000000	5.440723	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.186636	0.490000	
06:38.71	248.687500	250.000000	7.863519	29.716318	20.000000	0.000000	204.839996	29.716318	28.787037	27.186636	0.495000	
06:39.71	249.812500	250.000000	9.959603	29.716318	20.000000	0.000000	204.839996	29.716318	28.787037	27.289886	0.490000	
06:40.71	251.562500	250.000000	13.533606	29.716318	20.000000	0.000000	204.839996	29.716318	28.787037	27.289886	0.490000	
06:41.71	252.500000	250.000000	15.678762	29.716318	20.000000	0.000000	204.839996	29.716318	28.787037	27.289886	0.490000	
06:42.71	253.437485	250.000000	17.938379	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.289886	0.490000	
06:43.71	255.000000	250.000000	21.871420	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000	
06:44.71	255.874985	250.000000	24.363083	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000	
06:45.71	257.187500	250.000000	28.327248	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000	
06:46.71	259.187500	250.000000	33.327717	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000	
06:47.71	258.875000	250.000000	33.903214	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000	
06:48.71	259.937500	250.000000	37.970490	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000	
06:49.71	260.312500	250.000000	40.235867	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000	
06:50.71	261.062500	250.000000	43.915596	29.767933	20.000000	0.000000	204.880005	29.767933	28.838675	27.289886	0.490000	
06:51.71	261.562500	250.000000	46.556999	29.767933	20.000000	0.000000	204.880005	29.767933	28.838675	27.289886	0.490000	
06:52.71	261.562500	250.000000	48.163177	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000	
06:53.71	261.812500	250.000000	51.122684	29.767933	20.000000	0.000000	204.920013	29.767933	28.787037	27.289886	0.490000	
06:54.72	261.875000	250.000000	53.016270	29.767933	20.000000	0.000000	204.880005	29.767933	28.838675	27.289886	0.490000	
06:55.72	262.062500	250.000000	55.063728	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000	
06:56.71	261.687500	250.000000	56.789440	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000	
06:57.71	261.187500	250.000000	57.374603	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000	
06:58.71	260.750000	250.000000	58.168613	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000	
06:59.71	260.125000	250.000000	59.158253	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000	
07:00.71	259.625000	250.000000	59.552864	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000	
07:01.71	259.187500	250.000000	60.629345	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000	
07:02.71	258.750000	250.000000	61.014954	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.495000	
07:03.71	258.250000	250.000000	61.249996	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000	
07:04.72	257.500000	250.000000	61.439827	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.495000	
07:05.71	257.187500	250.000000	61.931076	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000	
07:06.71	256.687500	250.000000	61.908443	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.495000	
07:07.72	255.874985	250.000000	61.658463	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000	
07:08.72	255.250000	250.000000	61.244987	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.495000	
07:09.72	254.500000	250.000000	60.434479	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.495000	
07:10.72	253.562515	250.000000	59.504517	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.341522	0.495000	
07:11.71	252.500000	250.000000	57.822693	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.341522	0.495000	
07:12.72	251.687500	250.000000	56.530807	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.341522	0.495000	
07:13.71	247.625000	250.000000	48.611732	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.341522	0.490000	
07:14.71	248.062500	250.000000	49.232697	29.767933	20.000000	0.000000	204.920013	29.767933	28.890289	27.341522	0.490000	
07:15.72	245.875000	250.000000	44.514614	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.341522	0.490000	
07:16.72	242.437500	250.000000	36.444832	29.819550	20.000000	0.000000	204.920013	29.819550	28.890289	27.341522	0.490000	
07:17.71	240.375000	250.000000	31.225105	29.819550	20.000000	0.000000	204.960007	29.819550	28.890289	27.341522	0.495000	
07:18.71	238.375000	250.000000	25.687382	29.819550	20.000000	0.000000	204.960007	29.819550	28.890289	27.341522	0.490000	
07:19.72	235.687500	250.000000	17.656097	29.767933	20.000000	0.000000	204.960007	29.767933	28.890289	27.341522	0.490000	
07:20.71	234.562500	250.000000	13.378815	29.767933	20.000000	0.000000	204.960007	29.767933	28.838675	27.341522	0.490000	
07:21.72	232.750000	250.000000	6.327412	29.767933	20.000000	0.000000	204.960007	29.767933	28.890289	27.341522	0.490000	
07:22.72	231.625000	250.000000	1.627403	29.767933	20.000000	0.000000	204.960007	29.767933	28.890289	27.341522	0.490000	
07:23.72	231.000000	250.000000	0.000000	29.767933	20.000000	0.000000	204.960007	29.767933	28.890289	27.341522	0.490000	
07:24.72	230.250000	250.000000	0.000000	29.767933	20.000000	0.000000	204.960007	29.767933	28.890289	27.341522	0.490000	
07:25.72	229.750000	250.000000	0.000000	29.767933	20.000000	0.000000	204.960007	29.767933	28.890289	27.341522	0.490000	
07:26.72	229.125000	250.000000	0.000000	29.767933	20.000000	0.000000	204.960007	29.767933	28.890289	27.341522	0.490000	
