

Time Index	X1 in mm	W1 in mm	Y1 in %	X2 in °C	W2 in °C	Y2 in %	F1 in l/h	T1 in °C	T2 in °C	T3 in °C	Pos in %	
03:24.46	249.937500	250.000000	38.024517	33.020332	20.000000	0.000000	188.880005	33.020332	32.504101	27.702892	0.525000	
03:25.46	250.124985	250.000000	38.390530	33.020332	20.000000	0.000000	188.880005	33.020332	32.504101	27.702892	0.525000	
03:26.46	250.250015	250.000000	38.645889	33.020332	20.000000	0.000000	188.880005	33.020332	32.504101	27.599640	0.525000	
03:27.46	250.124985	250.000000	38.423943	33.020332	20.000000	0.000000	188.880005	33.020332	32.504101	27.599640	0.525000	
03:28.46	250.124985	250.000000	38.442791	33.020332	20.000000	0.000000	188.880005	33.020332	32.504101	27.599640	0.525000	
03:29.46	250.124985	250.000000	38.460224	33.020332	20.000000	0.000000	188.880005	33.020332	32.504101	27.599640	0.525000	
03:30.46	250.000000	250.000000	38.228512	33.020332	20.000000	0.000000	188.880005	33.020332	32.504101	27.599640	0.525000	
03:31.46	250.000000	250.000000	38.246651	33.020332	20.000000	0.000000	188.880005	33.020332	32.504101	27.599640	0.525000	
03:32.46	250.250015	250.000000	38.759491	33.071972	20.000000	0.000000	188.919998	33.071972	32.504101	27.599640	0.525000	
03:33.46	250.250015	250.000000	42.850201	33.071972	20.000000	0.000000	296.359985	33.071972	32.504101	27.599640	0.525000	
03:34.46	250.937485	250.000000	57.261215	33.020332	20.000000	0.000000	449.880005	33.020332	32.504101	27.599640	0.525000	
03:35.46	251.500015	250.000000	68.601212	33.071972	20.000000	0.000000	492.879974	33.071972	32.504101	27.599640	0.525000	
03:36.46	249.625000	250.000000	67.093842	33.071972	20.000000	0.000000	520.919983	33.071972	32.504101	27.599640	0.520000	
03:37.46	247.875000	250.000000	65.542702	33.071972	20.000000	0.000000	520.919983	33.071972	32.504101	27.599640	0.525000	
03:38.46	246.062500	250.000000	61.557735	33.123608	20.000000	0.000000	520.919983	33.123608	32.555714	27.599640	0.525000	
03:39.46	245.125000	250.000000	58.699104	33.123608	20.000000	0.000000	520.919983	33.123608	32.504101	27.599640	0.525000	
03:40.46	245.250000	250.000000	58.223694	33.071972	20.000000	0.000000	520.919983	33.071972	32.504101	27.599640	0.525000	
03:41.46	245.125000	250.000000	57.283432	33.123608	20.000000	0.000000	520.919983	33.123608	32.555714	27.599640	0.525000	
03:42.46	245.687500	250.000000	57.354668	33.123608	20.000000	0.000000	520.919983	33.123608	32.504101	27.599640	0.520000	
03:43.46	246.062500	250.000000	57.473999	33.123608	20.000000	0.000000	520.960022	33.123608	32.555714	27.599640	0.525000	
03:44.46	246.625000	250.000000	58.044388	33.123608	20.000000	0.000000	520.960022	33.123608	32.504101	27.599640	0.520000	
03:45.46	247.000000	250.000000	58.063637	33.175240	20.000000	0.000000	520.960022	33.175240	32.555714	27.599640	0.520000	
03:46.46	247.125000	250.000000	57.888725	33.175240	20.000000	0.000000	520.960022	33.175240	32.555714	27.599640	0.520000	
03:47.46	247.312500	250.000000	57.852573	33.175240	20.000000	0.000000	520.960022	33.175240	32.555714	27.599640	0.520000	
03:48.46	247.625000	250.000000	58.111214	33.175240	20.000000	0.000000	520.960022	33.175240	32.504101	27.599640	0.520000	
03:49.46	248.187500	250.000000	58.754822	33.175240	20.000000	0.000000	521.000000	33.175240	32.504101	27.599640	0.520000	
03:50.46	248.500000	250.000000	59.139572	33.175240	20.000000	0.000000	521.000000	33.175240	32.504101	27.599640	0.520000	
03:51.46	248.187500	250.000000	58.284065	33.175240	20.000000	0.000000	521.000000	33.175240	32.555714	27.599640	0.520000	
03:52.46	248.812500	250.000000	59.194843	33.175240	20.000000	0.000000	521.000000	33.175240	32.555714	27.599640	0.525000	
03:53.46	248.875000	250.000000	59.150341	33.175240	20.000000	0.000000	521.039978	33.175240	32.555714	27.599640	0.525000	
03:54.46	248.812500	250.000000	58.871056	33.175240	20.000000	0.000000	521.039978	33.175240	32.555714	27.599640	0.525000	
03:55.46	248.875000	250.000000	58.824051	33.175240	20.000000	0.000000	521.039978	33.175240	32.555714	27.599640	0.525000	
03:56.46	249.000000	250.000000	58.845455	33.175240	20.000000	0.000000	521.080017	33.175240	32.555714	27.599640	0.520000	
03:57.46	249.000000	250.000000	58.692101	33.175240	20.000000	0.000000	521.080017	33.175240	32.555714	27.599640	0.525000	
03:58.46	249.312500	250.000000	59.194473	33.175240	20.000000	0.000000	521.119995	33.175240	32.555714	27.599640	0.525000	
03:59.46	249.312500	250.000000	59.081657	33.226860	20.000000	0.000000	521.119995	33.226860	32.555714	27.599640	0.525000	
04:00.46	249.500000	250.000000	59.324921	33.226860	20.000000	0.000000	521.160034	33.226860	32.555714	27.599640	0.525000	
04:01.46	249.437500	250.000000	59.118393	33.175240	20.000000	0.000000	521.160034	33.175240	32.555714	27.599640	0.525000	
04:02.46	249.625000	250.000000	59.411301	33.175240	20.000000	0.000000	521.160034	33.175240	32.555714	27.599640	0.525000	
04:03.46	249.625000	250.000000	59.326019	33.175240	20.000000	0.000000	521.200012	33.175240	32.555714	27.599640	0.525000	
04:04.46	249.750000	250.000000	59.505051	33.175240	20.000000	0.000000	521.200012	33.175240	32.555714	27.599640	0.520000	
04:05.46	249.750000	250.000000	59.457283	33.175240	20.000000	0.000000	521.200012	33.175240	32.555714	27.599640	0.520000	
04:06.46	249.812500	250.000000	59.547291	33.175240	20.000000	0.000000	521.239990	33.175240	32.555714	27.599640	0.520000	
04:07.46	249.812500	250.000000	59.505203	33.175240	20.000000	0.000000	521.239990	33.175240	32.555714	27.599640	0.520000	
04:08.46	249.812500	250.000000	59.487534	33.175240	20.000000	0.000000	521.279968	33.175240	32.555714	27.599640	0.520000	
04:09.46	250.000000	250.000000	59.834965	33.175240	20.000000	0.000000	521.279968	33.175240	32.555714	27.599640	0.525000	
04:10.46	249.812500	250.000000	59.453777	33.175240	20.000000	0.000000	521.320007	33.175240	32.555714	27.599640	0.520000	
04:11.46	249.750000	250.000000	59.302399	33.226860	20.000000	0.000000	521.320007	33.226860	32.555714	27.599640	0.520000	
04:12.46	249.625000	250.000000	58.994728	33.175240	20.000000	0.000000	521.320007	33.175240	32.607353	27.599640	0.520000	
04:13.46	249.812500	250.000000	59.322510	33.175240	20.000000	0.000000	521.360046	33.175240	32.555714	27.599640	0.520000	
04:14.46	250.000000	250.000000	59.669342	33.175240	20.000000	0.000000	521.360046	33.175240	32.555714	27.599640	0.525000	
04:15.46	250.124985	250.000000	59.919281	33.175240	20.000000	0.000000	521.400024	33.175240	32.555714	27.702892	0.520000	
04:16.46	249.937500	250.000000	59.555138	33.175240	20.000000	0.000000	521.400024	33.175240	32.555714	27.702892	0.525000	
04:17.46	250.000000	250.000000	59.671196	33.175240	20.000000	0.000000	521.400024	33.175240	32.555714	27.702892	0.525000	
04:18.46	249.812500	250.000000	59.295452	33.175240	20.000000	0.000000	521.440002	33.175240	32.555714	27.702892	0.525000	
04:19.46	249.937500	250.000000	59.517570	33.175240	20.000000	0.000000	521.440002	33.175240	32.555714	27.702892	0.525000	
04:20.46	250.000000	250.000000	59.619507	33.175240	20.000000	0.000000	521.479980	33.175240	32.555714	27.702892	0.525000	
04:21.45	250.124985	250.000000	59.872383	33.175240	20.000000	0.000000	521.479980	33.175240	32.555714	27.702892	0.525000	
04:22.46	250.250015	250.000000	60.140701	33.175240	20.000000	0.000000	521.479980	33.175240	32.555714	27.702892	0.525000	
04:23.46	250.124985	250.000000	59.925087	33.175240	20.000000	0.000000	521.520020	33.175240	32.555714	27.702892	0.525000	
04:24.45	250.250015	250.000000	60.193195	33.175240	20.000000	0.000000	521.520020	33.175240	32.607353	27.702892	0.525000	
04:25.45	250.000000	250.000000	59.739517	33.175240	20.000000	0.000000	521.559998	33.175240	32.555714	27.702892	0.525000	
04:26.46	249.937500	250.000000	59.614548	33.175240	20.000000	0.000000	521.559998	33.175240	32.607353	27.702892	0.525000	
04:27.46	249.937500	250.000000	59.591724	33.175240	20.000000	0.000000	521.559998	33.175240	32.555714	27.702892	0.520000	
04:28.46	250.000000	250.000000	59.714863	33.175240	20.000000	0.000000	521.599976	33.175240	32.607353	27.702892	0.525000	
04:29.45	250.000000	250.000000	59.723839	33.175240	20.000000	0.000000	521.599976	33.175240	32.555714	27.754526	0.520000	
04:30.46	250.000000	250.000000	59.709152	33.175240	20.000000	0.000000	521.599976	33.175240	32.607353	27.754526	0.520000	
04:31.45	250.000000	250.000000	59.704952	33.175240	20.000000	0.000000	521.599976	33.175240	32.607353	27.754526	0.520000	
04:32.46	249.812500	250.000000	59.329433	33.175240	20.000000	0.000000	521.640015	33.175240	32.607353	27.754526	0.525000	
04:33.46	249.750000	250.000000	59.185913	33.175240	20.000000	0.000000	521.640015	33.175240	32.607353	27.754526	0.525000	
04:34.45	249.750000	250.000000	59.153919	33.175240	20.000000	0.000000	521.640015	33.175240	32.607353	27.754526	0.520000	
04:35.45	249.937500	250.000000	59.467854	33.175240	20.000000	0.000000	521.679993	33.175240	32.607353	27.754526	0.525000	
04:36.46	250.124985	250.000000	59.833942	33.175240	20.000000	0.000000	521.679993	33.175240	32.607353	27.754526	0.520000	
04:37.45	250.000000	250.000000	59.587227	33.175240	20.000000	0.000000	521.679993	33.175240	32.607353	27.754526	0.525000	
04:38.45	249.750000	250.000000	59.087196	33.175240	20.000000	0.000000	521.679993	33.175240	32.607353	27.754526	0.525000	
04:39.45	250.000000	250.000000	59.575455	33.175240	20.000000	0.000000	521.720032	33.175240	32.607353	27.754526	0.525000	
04:40.45	250.124985	250.000000	59.820717	33.175240	20.000000	0.000000	521.720032	33.175240	32.607353	27.754526	0.525000	
04:41.45	250.124985	250.000000	59.825974	33.175240	20.000000	0.000000	521.760010	33.175240	32.607353	27.754526	0.525000	
04:42.45	250.000000	250.000000	59.612118	33.175240	20.000000	0.000000	521.760010	33.175240	32.607353	27.754526	0.525000	
04:43.45	249.750000	250.000000	59.107162	33.175240	20.000000	0.000000	521.760010	33.175240	32.607353	27.754526	0.525000	
04:44.45	249.937500	250.000000	59.456093	33.175240	20.000000	0.000000	521.799988	33.175240	32.607353	27.754526	0.525000	
04:45.45	249.937500	250.000000	59.451035	33.175240	20.000000	0.000000	521.799988	33.175240	32.607353	27.806143	0.520000	
04:46.45	250.124985	250.000000	59.840599	33.175240	20.000000	0.000000	521.799988	33.175240	32.607353	27.806143	0.525000	
04:47.45	250.000000	250.000000	59.618080	33.175240	20.000000	0.000000	521.799988	33.175240	32.607353	27.806143	0.525000	
04:48.45	249.937500	250.000000	49.580044	33.175240	20.000000	0.000000	319.080017	33.175240	32.607353	27.806143	0.525000	
04:49.45	248.687500	250.000000	33.608799	33.175240	20.000000	0.000000	260.160004	33.175240	32.607353	27.806143	0.525000	
04:50.46	249.187500	250.000000	30.482969	33.175240	20.000000	0.000000	220.480011	33.175240	32.607353	27.806143	0.525000	
04:51.45	249.812500	250.000000	28.844976	33.175240	20.000000	0.000000	205.480011	33.175240	32.607353	27.806143	0.525000	
04:52.45	250.250015	250.000000	30.078255	33.175240	20.000000	0.000000	205.520004	33.175240	32.607353	27.806143	0.525000	
04:53.45	250.937485	250.000000	31.550879	33.175240	20.000000	0.000000	205.520004	33.175240	32.658966	27.806143	0.525000	
04:54.45	251.187500	250.000000	32.186848	33.175240	20.000000	0.000000	205.520004	33.175240	32.607353	27.806143	0.525000	
04:55.45	251.500015	250.000000	33.006721	33.175240	20.000000	0.000000	205.520004	33.175240	32.607353	27.806143	0.525000	
04:56.45	252.000000	250.000000	34.375015	33.175240	20.000000	0.000000	205.559998	33.175240	32.607353	27.806143	0.525000	
04:57.45	252.312515	250.000000	35.298523	33.175240	20.000000	0.000000	205.559998	33.175240	32.658966	27.806143	0.525000	
04:58.45	252.437500	250.000000	35.870861	33.175240	20.000000	0.000000	205.559998	33.175240	32.658966	27.806143	0.525000	
04:59.45	252.500000	250.000000	36.380554	33.175240	20.000000	0.000000	205.559998	33.175240	32.658966	27.806143	0.525000	
05:00.45	252.812500	250.000000	37.556244	33.175240	20.000000	0.000000	205.559998	33.175240	32.658966	27.806143	0.525000	
05:01.45	253.062485	250.000000	38.486130	33.175240	20.000000	0.000000	205.559998	33.175240	32.658966	27.806143	0.525000	
05:02.45	252.937500	250.000000	38.678059	33.175240	20.000000	0.000000	205.559998	33.175240	32.658966	27.806143	0.525000	
05:03.45	253.250000	250.000000	39.941460	33.175240	20.000000	0.000000	205.599991	33.175240	32.658966	27.806143	0.525000	
05:04.45	253.062485	250.000000	40.038467	33.175240	20.000000	0.000000	205.599991	33.175240	32.658966	27.806143	0.525000	
05:05.45	253.062485	250.000000	40.481434	33.175240	20.000000	0.000000	205.599991	33.175240	32.658966	27.806143	0.525000	
05:06.45	252.937500	250.000000	40.716892	33.175240	20.000000	0.000000	205.599991	33.175240	32.607353	27.806143	0.525000	
05:07.46	252.937500	250.000000	41.336853	33.123608	20.000000	0.000000	205.599991	33.123608	32.658966	27.806143	0.525000	
05:08.45	252.750015	250.000000	41.396423	33.175240	20.000000	0.000000	205.599991	33.175240	32.607353	27.806143	0.525000	
05:09.45	252.624985	250.000000	41.513241	33.175240	20.000000	0.000000	205.599991	33.175240	32.607353	27.806143	0.525000	
05:10.45	252.500000	250.000000	41.833214	33.175240	20.000000	0.000000	205.599991	33.175240	32.658966	27.806143	0.525000	
05:11.45	252.187485	250.000000	41.549931	33.175240	20.000000	0.000000	205.599991	33.175240	32.607353	27.806143	0.525000	
05:12.45	252.000000	250.000000	41.499081	33.175240	20.000000	0.000000	205.559998	33.175240	32.658966	27.806143	0.525000	
05:13.45	251.812485	250.000000	41.392838	33.123608	20.000000	0.000000	205.559998	33.123608	32.658966	27.806143	0.525000	
05:14.45	251.687500	250.000000	41.527599	33.123608	20.000000	0.000000	205.559998	33.123608	32.658966	27.806143	0.525000	
05:15.45	251.500015	250.000000	41.388535	33.123608	20.000000	0.000000	205.559998	33.123608	32.658966	27.806143	0.525000	
05:16.45	251.500015	250.000000	41.605038	33.123608	20.000000	0.000000	205.559998	33.123608	32.658966	27.806143	0.525000	
05:17.45	251.187500	250.000000	41.300041	33.175240	20.000000	0.000000	205.559998	33.175240	32.658966	27.806143	0.525000	
05:18.45	250.937485	250.000000	40.972000	33.123608	20.000000	0.000000	205.559998	33.123608	32.658966	27.806143	0.525000	
05:19.45	250.875000	250.000000	40.981094	33.175240	20.000000	0.000000	205.559998	33.175240	32.658966	27.806143	0.525000	
05:20.45	250.750000	250.000000	40.870232	33.123608	20.000000	0.000000	205.559998	33.123608	32.658966	27.806143	0.525000	
05:21.45	250.250015	250.000000	40.010086	33.175240	20.000000	0.000000	205.559998	33.175240	32.658966	27.754526	0.525000	
05:22.45	250.124985	250.000000	39.798309	33.175240	20.000000	0.000000	205.520004	33.175240	32.658966	27.754526	0.525000	
05:23.45	250.124985	250.000000	39.826328	33.175240	20.000000	0.000000	205.520004	33.175240	32.658966	27.754526	0.525000	
05:24.45	250.250015	250.000000	40.125210	33.175240	20.000000	0.000000	205.520004	33.175240	32.658966	27.754526	0.525000	
05:25.45	250.250015	250.000000	40.168575	33.175240	20.000000	0.000000	205.520004	33.175240	32.658966	27.754526	0.525000	
05:26.45	250.124985	250.000000	39.935482	33.123608	20.000000	0.000000	205.520004	33.123608	32.658966	27.754526	0.525000	
05:27.45	249.937500	250.000000	39.571281	33.123608	20.000000	0.000000	205.520004	33.123608	32.658966	27.754526	0.525000	
05:28.45	249.937500	250.000000	39.572384	33.175240	20.000000	0.000000	205.520004	33.175240	32.658966	27.754526	0.525000	
05:29.45	249.937500	250.000000	39.567696	33.175240	20.000000	0.000000	205.520004	33.175240	32.658966	27.754526	0.525000	
05:30.45	249.937500	250.000000	39.559364	33.175240	20.000000	0.000000	205.480011	33.175240	32.658966	27.754526	0.525000	
05:31.45	249.750000	250.000000	39.160503	33.123608	20.000000	0.000000	205.480011	33.123608	32.658966	27.754526	0.525000	
05:32.45	249.812500	250.000000	39.241425	33.175240	20.000000	0.000000	205.480011	33.175240	32.658966	27.754526	0.525000	
05:33.45	249.750000	250.000000	39.083118	33.123608	20.000000	0.000000	205.440002	33.123608	32.658966	27.754526	0.525000	
05:34.45	250.000000	250.000000	39.561684	33.175240	20.000000	0.000000	205.440002	33.175240	32.658966	27.754526	0.525000	
05:35.45	249.750000	250.000000	39.031796	33.175240	20.000000	0.000000	205.440002	33.175240	32.607353	27.754526	0.525000	
05:36.45	249.937500	250.000000	39.372551	33.175240	20.000000	0.000000	205.440002	33.175240	32.658966	27.754526	0.525000	
05:37.45	249.812500	250.000000	39.104023	33.175240	20.000000	0.000000	205.440002	33.175240	32.658966	27.754526	0.525000	
05:38.45	249.750000	250.000000	38.925465	33.175240	20.000000	0.000000	205.440002	33.175240	32.658966	27.754526	0.525000	
05:39.45	249.750000	250.000000	38.889755	33.175240	20.000000	0.000000	205.440002	33.175240	32.658966	27.754526	0.525000	
05:40.45	249.812500	250.000000	38.982712	33.175240	20.000000	0.000000	205.440002	33.175240	32.658966	27.754526	0.525000	
05:41.45	249.812500	250.000000	38.939678	33.175240	20.000000	0.000000	205.400009	33.175240	32.658966	27.754526	0.525000	
05:42.45	249.625000	250.000000	38.520714	33.175240	20.000000	0.000000	205.400009	33.175240	32.658966	27.754526	0.525000	
05:43.45	249.500000	250.000000	38.224663	33.175240	20.000000	0.000000	205.400009	33.175240	32.658966	27.754526	0.525000	
05:44.45	249.812500	250.000000	38.801003	33.175240	20.000000	0.000000	205.400009	33.175240	32.658966	27.754526	0.525000	
05:45.45	249.812500	250.000000	38.755959	33.175240	20.000000	0.000000	205.400009	33.175240	32.658966	27.754526	0.525000	
05:46.45	250.000000	250.000000	39.097485	33.175240	20.000000	0.000000	205.400009	33.175240	32.658966	27.754526	0.525000	
05:47.45	249.937500	250.000000	38.968266	33.175240	20.000000	0.000000	205.400009	33.175240	32.658966	27.754526	0.525000	
05:48.45	249.750000	250.000000	38.563259	33.175240	20.000000	0.000000	205.400009	33.175240	32.658966	27.754526	0.525000	
05:49.51	249.812500	250.000000	38.642170	33.175240	20.000000	0.000000	205.360001	33.175240	32.658966	27.754526	0.525000	
05:50.46	249.812500	250.000000	38.610664	33.175240	20.000000	0.000000	205.360001	33.175240	32.658966	27.754526	0.525000	
05:51.47	249.812500	250.000000	38.580265	33.175240	20.000000	0.000000	205.360001	33.175240	32.658966	27.754526	0.525000	
05:52.48	249.812500	250.000000	38.534157	33.175240	20.000000	0.000000	205.360001	33.175240	32.658966	27.754526	0.525000	
05:53.48	250.000000	250.000000	38.882027	33.175240	20.000000	0.000000	205.360001	33.175240	32.658966	27.754526	0.525000	
05:54.45	249.812500	250.000000	38.492840	33.226860	20.000000	0.000000	205.360001	33.226860	32.658966	27.754526	0.525000	
05:55.45	250.124985	250.000000	39.113815	33.175240	20.000000	0.000000	205.360001	33.175240	32.658966	27.754526	0.525000	
05:56.45	250.000000	250.000000	38.882809	33.175240	20.000000	0.000000	205.360001	33.175240	32.658966	27.754526	0.525000	
05:57.45	250.000000	250.000000	38.915836	33.175240	20.000000	0.000000	205.360001	33.175240	32.658966	27.754526	0.525000	
05:58.45	249.937500	250.000000	38.786003	33.226860	20.000000	0.000000	205.319992	33.226860	32.658966	27.754526	0.530000	
05:59.46	250.312500	250.000000	39.550583	33.175240	20.000000	0.000000	205.319992	33.175240	32.658966	27.754526	0.530000	
06:00.45	250.312500	250.000000	39.602882	33.226860	20.000000	0.000000	205.319992	33.226860	32.658966	27.754526	0.525000	
06:01.62	250.124985	250.000000	39.271091	33.226860	20.000000	0.000000	205.319992	33.226860	32.658966	27.806143	0.525000	
06:02.46	250.000000	250.000000	39.039188	33.226860	20.000000	0.000000	205.319992	33.226860	32.658966	27.806143	0.525000	
06:03.45	249.937500	250.000000	38.908443	33.226860	20.000000	0.000000	205.319992	33.226860	32.658966	27.806143	0.525000	
06:04.45	250.124985	250.000000	39.279198	33.226860	20.000000	0.000000	205.319992	33.226860	32.658966	27.806143	0.525000	
06:05.45	250.000000	250.000000	39.031319	33.226860	20.000000	0.000000	205.319992	33.226860	32.658966	27.806143	0.525000	
06:06.45	250.000000	250.000000	39.042316	33.226860	20.000000	0.000000	205.319992	33.226860	32.658966	27.806143	0.525000	
06:07.45	250.000000	250.000000	39.052105	33.226860	20.000000	0.000000	205.319992	33.226860	32.658966	27.806143	0.525000	
06:08.45	250.124985	250.000000	39.302044	33.175240	20.000000	0.000000	205.319992	33.175240	32.658966	27.806143	0.525000	
06:09.45	250.124985	250.000000	39.332748	33.226860	20.000000	0.000000	205.279999	33.226860	32.658966	27.806143	0.525000	
06:10.50	250.562485	250.000000	40.258121	33.226860	20.000000	0.000000	205.279999	33.226860	32.658966	27.806143	0.525000	
06:11.45	250.000000	250.000000	39.193676	33.226860	20.000000	0.000000	205.279999	33.226860	32.658966	27.806143	0.525000	
06:12.45	250.124985	250.000000	39.452110	33.226860	20.000000	0.000000	205.279999	33.226860	32.658966	27.806143	0.525000	
06:13.45	250.000000	250.000000	39.229065	33.226860	20.000000	0.000000	189.400009	33.226860	32.658966	27.806143	0.525000	
06:14.45	250.250015	250.000000	38.245064	33.226860	20.000000	0.000000	189.400009	33.226860	32.658966	27.806143	0.525000	
06:15.45	250.124985	250.000000	38.031349	33.226860	20.000000	0.000000	189.400009	33.226860	32.658966	27.806143	0.525000	
06:16.45	250.250015	250.000000	38.304676	33.226860	20.000000	0.000000	189.400009	33.226860	32.658966	27.806143	0.525000	
06:17.45	250.312500	250.000000	38.501053	33.226860	20.000000	0.000000	189.400009	33.226860	32.658966	27.806143	0.525000	
06:18.45	250.312500	250.000000	38.541000	33.226860	20.000000	0.000000	189.400009	33.226860	32.658966	27.806143	0.525000	
06:19.45	250.437500	250.000000	38.836250	33.226860	20.000000	0.000000	189.400009	33.226860	32.658966	27.806143	0.525000	
06:20.45	250.437500	250.000000	38.898663	33.226860	20.000000	0.000000	189.360016	33.226860	32.658966	27.806143	0.525000	
06:21.45	250.250015	250.000000	38.610500	33.226860	20.000000	0.000000	189.360016	33.226860	32.658966	27.806143	0.525000	
06:22.45	250.437500	250.000000	39.026649	33.226860	20.000000	0.000000	189.360016	33.226860	32.658966	27.806143	0.525000	
06:23.45	250.625015	250.000000	39.474426	33.226860	20.000000	0.000000	189.360016	33.226860	32.658966	27.806143	0.525000	
06:24.45	250.250015	250.000000	38.816387	33.226860	20.000000	0.000000	189.360016	33.226860	32.658966	27.806143	0.525000	
06:25.45	250.562485	250.000000	39.480980	33.226860	20.000000	0.000000	189.360016	33.226860	32.658966	27.806143	0.525000	
06:26.45	250.437500	250.000000	39.316952	33.226860	20.000000	0.000000	189.360016	33.226860	32.658966	27.909393	0.525000	
06:27.45	250.437500	250.000000	39.374233	33.226860	20.000000	0.000000	189.360016	33.226860	32.658966	27.909393	0.525000	
06:28.45	250.437500	250.000000	39.470947	33.226860	20.000000	0.000000	189.360016	33.226860	32.658966	27.909393	0.525000	
06:29.45	250.312500	250.000000	39.284149	33.226860	20.000000	0.000000	189.360016	33.226860	32.658966	27.909393	0.525000	
06:30.45	250.250015	250.000000	39.206104	33.278473	20.000000	0.000000	189.319992	33.278473	32.710583	27.909393	0.525000	
06:31.45	250.124985	250.000000	39.029240	33.226860	20.000000	0.000000	189.319992	33.226860	32.658966	27.909393	0.525000	
06:32.45	250.124985	250.000000	39.058487	33.226860	20.000000	0.000000	189.319992	33.226860	32.658966	27.909393	0.525000	
06:33.45	250.312500	250.000000	39.450211	33.278473	20.000000	0.000000	189.319992	33.278473	32.710583	27.909393	0.525000	
06:34.45	250.312500	250.000000	39.498180	33.278473	20.000000	0.000000	189.319992	33.278473	32.710583	27.909393	0.525000	
06:35.45	250.124985	250.000000	38.529575	33.278473	20.000000	0.000000	165.760010	33.278473	32.710583	27.909393	0.525000	
06:36.45	249.937500	250.000000	33.883934	33.278473	20.000000	0.000000	136.800003	33.278473	32.710583	27.909393	0.525000	
06:37.45	249.750000	250.000000	33.493790	33.278473	20.000000	0.000000	136.800003	33.278473	32.710583	27.909393	0.525000	
06:38.45	249.500000	250.000000	32.940842	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.909393	0.525000	
06:39.45	249.437500	250.000000	32.715496	33.278473	20.000000	0.000000	136.759995	33.278473	32.658966	27.909393	0.525000	
06:40.45	249.437500	250.000000	32.622849	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:41.45	249.187500	250.000000	32.030594	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:42.45	249.000000	250.000000	31.467327	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:43.44	249.000000	250.000000	31.321995	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:44.45	249.437500	250.000000	32.067371	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:45.45	249.312500	250.000000	31.728004	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:46.45	249.437500	250.000000	31.808079	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:47.45	249.312500	250.000000	31.469265	33.278473	20.000000	0.000000	136.759995	33.278473	32.658966	27.806143	0.525000	
06:48.45	249.187500	250.000000	31.103107	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:49.45	249.000000	250.000000	30.610008	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:50.45	249.312500	250.000000	31.033508	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:51.47	249.312500	250.000000	30.930161	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:52.46	249.125000	250.000000	30.395756	33.278473	20.000000	0.000000	136.759995	33.278473	32.710583	27.806143	0.525000	
06:53.46	249.312500	250.000000	30.657204	33.278473	20.000000	0.000000	136.720001	33.278473	32.710583	27.806143	0.525000	
06:54.45	249.187500	250.000000	30.318581	33.278473	20.000000	0.000000	136.720001	33.278473	32.710583	27.806143	0.525000	
06:55.45	249.437500	250.000000	30.695515	33.278473	20.000000	0.000000	136.720001	33.278473	32.710583	27.754526	0.525000	
06:56.39	249.312500	250.000000	30.354065	33.278473	20.000000	0.000000	136.720001	33.278473	32.710583	27.754526	0.530000	
06:56.39	249.312500	250.000000	30.354065	33.278473	20.000000	0.000000	136.720001	33.278473	32.710583	27.754526	0.530000	
06:58.48	249.437500	250.000000	30.347870	33.278473	20.000000	0.000000	136.720001	33.278473	32.710583	27.754526	0.530000	
06:59.45	249.437500	250.000000	30.265461	33.278473	20.000000	0.000000	136.720001	33.278473	32.710583	27.754526	0.530000	
07:00.45	249.187500	250.000000	29.635387	33.330086	20.000000	0.000000	136.720001	33.278473	32.710583	27.754526	0.525000	
07:01.45	249.437500	250.000000	30.031551	33.278473	20.000000	0.000000	136.720001	33.278473	32.710583	27.754526	0.530000	
07:02.49	249.500000	250.000000	30.091053	33.330086	20.000000	0.000000	136.720001	33.330086	32.710583	27.754526	0.525000	
07:03.49	249.625000	250.000000	30.273643	33.330086	20.000000	0.000000	136.720001	33.330086	32.710583	27.754526	0.525000	
07:04.45	249.750000	250.000000	30.418270	33.330086	20.000000	0.000000	136.720001	33.330086	32.710583	27.754526	0.525000	
07:05.44	249.437500	250.000000	29.731642	33.330086	20.000000	0.000000	136.680008	33.330086	32.710583	27.754526	0.525000	
07:06.45	249.750000	250.000000	30.285393	33.278473	20.000000	0.000000	136.680008	33.278473	32.710583	27.754526	0.525000	
07:07.45	249.750000	250.000000	30.223038	33.278473	20.000000	0.000000	136.680008	33.278473	32.710583	27.754526	0.530000	
