Time Index	X1 in mm	W1 in mm	Y1 in %	X2 in °C	W2 in °C	Y2 in %	F1 in l/h	T1 in °C	T2 in °C	T3 in °C	Pos in %	
09:13.73	260.437500	250.000000	59.489857	29.819550	20.000000	0.000000	205.000000	29.819550	29.096790	27.289886	0.495000	
09:14.73	259.812500	250.000000	59.713314	29.819550	20.000000	0.000000	205.000000	29.819550	29.096790	27.289886	0.495000	
09:15.73	259.062500	250.000000	60.245644	29.819550	20.000000	0.000000	205.000000	29.819550	29.096790	27.289886	0.495000	
09:16.73	258.375000	250.000000	60.123436	29.819550	20.000000	0.000000	205.000000	29.819550	29.096790	27.289886	0.495000	
09:17.73	257.750000	250.000000	59.965904	29.819550	20.000000	0.000000	205.000000	29.819550	29.096790	27.289886	0.495000	
09:18.73	256.812500	250.000000	59.688240	29.819550	20.000000	0.000000	205.000000	29.819550	29.096790	27.289886	0.495000	
09:19.73	256.375000	250.000000	59.771255	29.819550	20.000000	0.000000	205.039993	29.819550	29.096790	27.289886	0.495000	
09:20.73	255.562515	250.000000	59.011887	29.819550	20.000000	0.000000	205.000000	29.819550	29.096790	27.289886	0.495000	
09:21.73	253.874985	250.000000	56.734993	29.819550	20.000000	0.000000	205.000000	29.819550	29.096790	27.289886	0.495000	
09:22.73	252.812500	250.000000	55.116531	29.819550	20.000000	0.000000	205.000000	29.819550	29.096790	27.186636	0.495000	
09:23.73	251.562500	250.000000	52.970543	29.871164	20.000000	0.000000	205.000000	29.871164	29.096790	27.186636	0.495000	
09:24.73	250.000000	250.000000	50.075558	29.871164	20.000000	0.000000	205.000000	29.871164	29.096790	27.186636	0.495000	
09:25.73	248.875000	250.000000	47.787663	29.871164	20.000000	0.000000	205.039993	29.871164	29.096790	27.186636	0.495000	
09:26.73	247.125000	250.000000	43.923992	29.871164	20.000000	0.000000	205.000000	29.871164	29.148426	27.186636	0.495000	
09:27.73	246.000000	250.000000	41.233055	29.871164	20.000000	0.000000	205.039993	29.871164	29.096790	27.186636	0.495000	
09:28.73	244.937500	250.000000	38.499115	29.871164	20.000000	0.000000	205.000000	29.871164	29.148426	27.186636	0.495000	
09:29.73	243.500000	250.000000	34.430042	29.871164	20.000000	0.000000	205.000000	29.871164	29.096790	27.186636	0.495000	
09:30.73	242.437500	250.000000	31.344101	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.495000	
09:31.73	241.375000	250.000000	28.139229	29.871164	20.000000	0.000000	205.000000	29.871164	29.148426	27.186636	0.495000	
09:32.73	240.437500	250.000000	24.403172	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.490000	
09:33.73	240.062500	250.000000	22.225292	29.871164	20.000000	0.000000	205.000000	29.871164	29.148426	27.186636	0.495000	
09:34.73	238.875000	250.000000	17.698605	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.495000	
09:35.73	238.375000	250.000000	15.101276	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.495000	
09:36.73	238.187500	250.000000	13.078094	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.495000	
09:37.73	237.750000	250.000000	9.639961	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.495000	
09:38.73	237.562500	250.000000	7.539310	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.495000	
09:39.73	237.375000	250.000000	5.369892	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.495000	
09:40.73	237.250000	250.000000	2.485825	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.495000	
09:41.73	237.375000	250.000000	0.944834	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.495000	
09:42.73	237.375000	250.000000	0.104149	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.495000	
09:43.73	237.562500	250.000000	0.000000	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:44.73	237.437500	250.000000	0.000000	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:45.73	237.875000	250.000000	0.000000	29.871164	20.000000	0.000000	205.039993	29.871164	29.148426	27.186636	0.495000	
09:46.73	238.375000	250.000000	0.013769	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:47.73	238.500000	250.000000	0.000000	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:48.73	239.187500	250.000000	0.419334	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:49.73	239.750000	250.000000	0.012058	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:50.73	240.125000	250.000000	0.185766	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:51.73	241.187500	250.000000	0.927902	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:52.73	242.125000	250.000000	1.589069	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:53.73	243.062500	250.000000	2.368589	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:54.73	245.375000	250.000000	5.679006	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
09:55.73	246.812500	250.000000	7.964003	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:56.73	248.062500	250.000000	10.068178	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:57.73	249.937500	250.000000	13.571189	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:58.73	251.250000	250.000000	16.235056	29.922802	20.000000	0.000000	205.039993	29.922802	29.148426	27.186636	0.495000	
09:59.74	252.812500	250.000000	19.754211	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:00.73	254.187500	250.000000	22.918587	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:01.74	254.937500	250.000000	25.057594	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:02.73	256.250000	250.000000	28.929468	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:03.74	257.187500	250.000000	31.739302	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:04.74	259.812500	250.000000	37.999119	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:05.74	259.000000	250.000000	38.256664	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:06.74	259.625000	250.000000	40.870636	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:07.74	260.250000	250.000000	43.498394	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:08.74	260.875000	250.000000	46.919987	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.490000	
10:09.74	260.937500	250.000000	48.551144	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:10.74	261.375000	250.000000	51.071655	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:11.74	261.250000	250.000000	53.197338	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:12.74	261.500000	250.000000	55.354885	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.186636	0.495000	
10:13.74	260.875000	250.000000	56.470745	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.289886	0.495000	
10:14.74	260.000000	250.000000	56.126736	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.289886	0.495000	
10:15.74	259.500000	250.000000	56.554237	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.289886	0.495000	
10:16.74	259.062500	250.000000	57.705505	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.289886	0.495000	
10:17.74	258.562500	250.000000	57.959766	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.289886	0.495000	
10:18.74	257.812500	250.000000	57.588802	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.289886	0.495000	
10:19.74	257.312500	250.000000	58.245754	29.922802	20.000000	0.000000	205.039993	29.922802	29.200043	27.289886	0.495000	
10:44.74	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.74	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.74	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:44.99	238.250000	250.000000	4.928429	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:45.74	238.500000	250.000000	3.752789	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:46.74	238.562500	250.000000	2.294092	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:47.74	238.562500	250.000000	0.000000	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:48.74	238.812500	250.000000	0.000000	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:49.74	239.125000	250.000000	0.372124	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:50.74	239.187500	250.000000	0.000000	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:51.74	239.625000	250.000000	0.046585	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:52.74	239.937500	250.000000	0.000000	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:53.74	241.000000	250.000000	0.744873	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.289886	0.495000	
10:54.74	241.625000	250.000000	0.726215	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.341522	0.495000	
10:55.74	242.625000	250.000000	0.999016	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.341522	0.495000	
10:56.74	243.875000	250.000000	2.536285	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.341522	0.495000	
10:57.74	245.062500	250.000000	4.041146	30.026072	20.000000	0.000000	205.039993	30.026072	29.251657	27.341522	0.495000	
10:58.74	247.000000	250.000000	7.047549	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.341522	0.495000	
10:59.74	248.062500	250.000000	8.771428	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.341522	0.495000	
11:00.74	249.125000	250.000000	10.651608	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.341522	0.495000	
11:01.74	250.750000	250.000000	13.842053	29.974417	20.000000	0.000000	205.039993	29.974417	29.303295	27.341522	0.495000	
11:02.74	251.875015	250.000000	16.227163	29.974417	20.000000	0.000000	205.039993	29.974417	29.303295	27.341522	0.495000	
11:03.74	253.375000	250.000000	19.512285	29.974417	20.000000	0.000000	205.039993	29.974417	29.303295	27.341522	0.495000	
11:04.74	254.312485	250.000000	22.163439	29.974417	20.000000	0.000000	205.039993	29.974417	29.251657	27.341522	0.495000	
11:05.74	255.437500	250.000000	25.038044	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:06.74	256.250000	250.000000	27.478363	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:07.74	257.625000	250.000000	31.661697	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:08.74	258.125000	250.000000	33.746216	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:09.74	260.000000	250.000000	39.287453	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:10.75	260.000000	250.000000	40.642456	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:11.75	260.437500	250.000000	42.959038	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:12.74	261.187500	250.000000	46.743153	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:13.75	261.187500	250.000000	48.314999	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:14.75	261.500000	250.000000	50.457405	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:15.75	261.375000	250.000000	52.669762	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:16.75	261.187500	250.000000	53.922184	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:17.75	261.062500	250.000000	56.055603	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:18.74	260.250000	250.000000	55.971069	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:19.75	259.812500	250.000000	56.571396	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:20.75	259.187500	250.000000	57.312424	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:21.74	258.875000	250.000000	58.052078	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:22.75	258.062500	250.000000	57.661617	29.974417	20.000000	0.000000	205.039993	29.974417	29.303295	27.341522	0.495000	
11:23.75	257.750000	250.000000	58.776722	29.974417	20.000000	0.000000	205.039993	29.974417	29.303295	27.341522	0.495000	
11:24.75	257.500000	250.000000	59.339607	29.974417	20.000000	0.000000	205.039993	29.974417	29.303295	27.341522	0.495000	
11:25.75	256.812500	250.000000	59.000626	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:26.75	256.062500	250.000000	58.904114	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:27.75	255.312500	250.000000	58.221237	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:28.75	254.937500	250.000000	58.166340	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:29.75	253.250000	250.000000	55.747128	30.026072	20.000000	0.000000	205.039993	30.026072	29.354910	27.341522	0.495000	
11:30.75	252.750015	250.000000	55.195633	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:31.75	251.500015	250.000000	53.016685	30.026072	20.000000	0.000000	205.039993	30.026072	29.354910	27.341522	0.495000	
11:32.76	250.000000	250.000000	50.229279	30.026072	20.000000	0.000000	205.039993	30.026072	29.354910	27.341522	0.495000	
11:33.75	246.312500	250.000000	42.818665	30.026072	20.000000	0.000000	205.039993	30.026072	29.354910	27.341522	0.495000	
11:34.75	247.937500	250.000000	45.686508	30.026072	20.000000	0.000000	205.039993	30.026072	29.303295	27.341522	0.495000	
11:35.75	246.312500	250.000000	41.900871	30.026072	20.000000	0.000000	205.039993	30.026072	29.354910	27.341522	0.495000	
11:36.75	245.562500	250.000000	39.838974	30.026072	20.000000	0.000000	205.039993	30.026072	29.354910	27.341522	0.495000	
11:37.75	244.625000	250.000000	37.316998	30.077686	20.000000	0.000000	205.039993	30.077686	29.354910	27.341522	0.495000	
11:38.75	243.187500	250.000000	33.206959	30.077686	20.000000	0.000000	205.039993	30.077686	29.354910	27.341522	0.495000	
11:39.75	242.000000	250.000000	29.871361	30.077686	20.000000	0.000000	205.039993	30.077686	29.354910	27.341522	0.495000	
11:40.75	239.812500	250.000000	24.367191	30.077686	20.000000	0.000000	205.039993	30.077686	29.354910	27.341522	0.495000	
11:41.75	240.875000	250.000000	24.477730	30.129303	20.000000	0.000000	205.039993	30.129303	29.354910	27.341522	0.495000	
11:42.75	240.437500	250.000000	22.401180	30.129303	20.000000	0.000000	205.039993	30.129303	29.354910	27.341522	0.495000	
11:43.75	239.312500	250.000000	17.994965	30.077686	20.000000	0.000000	205.039993	30.077686	29.354910	27.393139	0.495000	
11:44.75	239.125000	250.000000	16.105843	30.129303	20.000000	0.000000	205.039993	30.129303	29.354910	27.393139	0.495000	
11:45.75	238.375000	250.000000	12.956196	30.129303	20.000000	0.000000	205.039993	30.129303	29.354910	27.393139	0.495000	
11:46.75	238.000000	250.000000	9.713917	30.077686	20.000000	0.000000	205.039993	30.077686	29.354910	27.393139	0.495000	
11:47.75	238.062500	250.000000	8.193314	30.077686	20.000000	0.000000	205.039993	30.077686	29.354910	27.393139	0.495000	
11:48.75	238.000000	250.000000	6.366703	30.129303	20.000000	0.000000	205.039993	30.129303	29.354910	27.393139	0.495000	
11:49.75	237.687500	250.000000	3.318789	30.077686	20.000000	0.000000	205.039993	30.077686	29.354910	27.393139	0.495000	
11:50.75	237.750000	250.000000	1.620043	30.129303	20.000000	0.000000	205.039993	30.129303	29.354910	27.393139	0.495000	
11:51.75	237.750000	250.000000	0.110249	30.129303	20.000000	0.000000	205.039993	30.129303	29.354910	27.393139	0.495000	
11:52.75	238.062500	250.000000	0.000000	30.129303	20.000000	0.000000	205.039993	30.129303	29.354910	27.393139	0.495000	
11:53.75	238.000000	250.000000	0.000000	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
11:54.75	238.375000	250.000000	0.000000	30.129303	20.000000	0.000000	205.039993	30.129303	29.354910	27.341522	0.495000	
11:55.75	238.687500	250.000000	0.000000	30.129303	20.000000	0.000000	205.039993	30.129303	29.354910	27.341522	0.495000	
11:56.75	238.812500	250.000000	0.069031	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.341522	0.495000	
11:57.75	239.500000	250.000000	0.000000	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.341522	0.495000	
11:58.75	239.937500	250.000000	0.026625	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.341522	0.495000	
11:59.75	241.062500	250.000000	1.059961	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.341522	0.495000	
12:00.75	241.625000	250.000000	0.928686	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.341522	0.495000	
12:01.75	242.562500	250.000000	1.683477	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.341522	0.495000	
12:02.75	244.500000	250.000000	4.121860	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.341522	0.495000	
12:03.75	245.437500	250.000000	5.242116	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.341522	0.495000	
12:04.75	246.687500	250.000000	7.157583	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.341522	0.495000	
12:05.75	248.500000	250.000000	10.217629	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.341522	0.495000	
12:06.75	249.625000	250.000000	12.285687	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.341522	0.495000	
12:07.75	250.625015	250.000000	14.297991	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:08.75	253.687500	250.000000	20.686377	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:09.75	253.125015	250.000000	20.002470	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:10.75	254.625000	250.000000	23.791843	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:11.75	255.312500	250.000000	25.830523	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:12.75	256.250000	250.000000	28.497009	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:13.75	257.000000	250.000000	30.917835	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:14.75	259.812500	250.000000	38.160393	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:15.76	259.187500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:16.75	259.375000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:17.76	260.250000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:18.75	260.750000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:19.75	261.375000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:20.75	261.812500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:21.76	261.875000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:22.76	262.187500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:23.76	262.625000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:24.76	263.125000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:25.76	263.250000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:26.76	263.562500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.406544	27.393139	0.495000	
12:27.76	263.625000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:28.76	264.062500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:29.76	264.187500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:30.76	264.375000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:31.76	264.562500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:32.76	264.562500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:33.76	264.562500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:34.76	266.250000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:35.76	265.125000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:36.76	265.312500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:37.76	265.312500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:38.76	265.312500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:39.76	265.437500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:40.76	265.750000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:41.76	265.500000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:42.76	265.937500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.393139	0.495000	
12:43.76	265.937500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.341522	0.495000	
12:44.76	265.937500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.341522	0.495000	
12:45.76	266.437500	250.000000	38.217274	30.180918	20.000000	0.000000	205.039993	30.180918	29.458179	27.341522	0.495000	
12:46.76	266.125000	250.000000	38.217274	30.180918	20.000000	0.000000	205.039993	30.180918	29.458179	27.341522	0.495000	
12:47.76	266.375000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.341522	0.495000	
12:48.76	266.562500	250.000000	38.217274	30.180918	20.000000	0.000000	205.039993	30.180918	29.458179	27.341522	0.495000	
12:49.76	266.750000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.341522	0.495000	
12:50.76	266.687500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.341522	0.495000	
12:51.76	266.875000	250.000000	38.217274	30.180918	20.000000	0.000000	205.039993	30.180918	29.458179	27.341522	0.495000	
12:52.76	267.000000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.341522	0.495000	
12:53.76	267.062500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.341522	0.495000	
12:54.76	267.187500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.341522	0.495000	
12:55.76	267.187500	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.458179	27.289886	0.495000	
12:56.76	267.500000	250.000000	38.217274	30.129303	20.000000	0.000000	205.039993	30.129303	29.509796	27.289886	0.495000	
