Time Index	X1 in mm	W1 in mm	Y1 in %	X2 in °C	W2 in °C	Y2 in %	F1 in l/h	T1 in °C	T2 in °C	T3 in °C	Pos in %
22:36.00	241.5	250	0	29.148426	20	0	141.800003	29.148426	28.322399	26.928497	0.485
22:37.00	241.6875	250	0	29.148426	20	0	141.759995	29.148426	28.322399	26.928497	0.485
22:38.00	242	250	0.332207	29.148426	20	0	141.800003	29.148426	28.322399	26.928497	0.485
22:39.00	242.5625	250	0	29.148426	20	0	141.800003	29.148426	28.322399	26.928497	0.485
22:40.00	242.9375	250	0.63737	29.148426	20	0	141.759995	29.148426	28.322399	26.928497	0.485
22:41.00	243.5	250	0.775345	29.148426	20	0	141.759995	29.148426	28.322399	26.928497	0.485
22:42.00	244.75	250	2.00257	29.148426	20	0	141.759995	29.148426	28.322399	26.928497	0.485
22:43.00	245.6875	250	3.154578	29.148426	20	0	141.759995	29.148426	28.322399	26.928497	0.485
22:44.00	246.8125	250	4.847671	29.148426	20	0	141.759995	29.148426	28.322399	26.928497	0.485
22:45.00	248.5	250	7.640289	29.148426	20	0	141.759995	29.148426	28.322399	26.928497	0.485
22:46.00	249.125	250	8.69809	29.148426	20	0	141.759995	29.148426	28.322399	26.928497	0.49
22:47.00	250.625015	250	11.609552	29.148426	20	0	141.759995	29.148426	28.322399	26.928497	0.49
22:48.00	251.500015	250	13.472239	29.148426	20	0	141.759995	29.148426	28.322399	26.928497	0.485
22:49.00	252.312515	250	15.326796	29.148426	20	0	141.759995	29.148426	28.322399	26.980133	0.485
22:50.00	253.437485	250	18.134531	29.148426	20	0	141.759995	29.148426	28.322399	26.980133	0.49
22:51.00	254.1875	250	20.160847	29.148426	20	0	141.759995	29.148426	28.322399	26.980133	0.49
22:52.00	254.687485	250	21.77408	29.148426	20	0	141.759995	29.148426	28.322399	26.980133	0.49
22:53.00	255.75	250	24.998934	29.148426	20	0	141.759995	29.148426	28.322399	26.980133	0.49
22:54.00	256.25	250	26.767366	29.200043	20	0	141.759995	29.200043	28.322399	26.980133	0.49
22:55.00	256.8125	250	28.862511	29.200043	20	0	141.759995	29.200043	28.322399	26.980133	0.49
22:56.00	257.625	250	32.156017	29.200043	20	0	141.759995	29.200043	28.374033	26.980133	0.49
22:57.00	257.8125	250	33.566662	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
22:58.00	258.4375	250	36.535679	29.200043	20	0	141.759995	29.200043	28.374033	26.980133	0.49
22:59.00	258.875	250	38.581074	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:00.00	259	250	40.109894	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:01.00	259	250	42.019249	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:02.00	259	250	43.294468	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:03.00	259.0625	250	45.293076	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:04.00	258.75	250	45.911152	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:05.00	258.6875	250	47.101601	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:06.00	258.5625	250	48.078228	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:07.00	258.25	250	49.280567	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:08.00	257.8125	250	49.504211	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:09.00	257.4375	250	50.40588	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:10.00	257	250	50.573372	28.632153	20	0	141.759995	28.632153	28.374033	26.980133	0.485
23:11.00	256.6875	250	50.919006	29.09679	20	0	141.759995	29.09679	28.374033	26.980133	0.485
23:12.00	256.5	250	51.960373	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:13.00	256.1875	250	52.197048	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.485
23:14.00	255.75	250	52.206768	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.49
23:15.00	255.3125	250	52.527828	29.148426	20	0	141.759995	29.148426	28.374033	26.980133	0.485
23:16.00	255	250	52.648079	29.200043	20	0	141.759995	29.200043	28.374033	26.980133	0.485
23:17.00	254.687485	250	52.720581	29.200043	20	0	141.759995	29.200043	28.374033	26.980133	0.49
23:18.00	254.0625	250	52.420269	29.200043	20	0	141.759995	29.200043	28.374033	26.980133	0.485
23:19.00	253.874985	250	52.622021	29.200043	20	0	141.759995	29.200043	28.374033	26.980133	0.49
23:20.00	253.125015	250	51.892651	29.200043	20	0	141.759995	29.200043	28.374033	26.980133	0.49
23:21.00	252.4375	250	50.931995	29.200043	20	0	141.759995	29.200043	28.374033	26.980133	0.485
23:22.00	252.187485	250	50.750496	29.251657	20	0	141.759995	29.251657	28.374033	26.980133	0.49
23:23.00	251.1875	250	49.115208	29.251657	20	0	141.759995	29.251657	28.42565	26.980133	0.49
23:24.00	250.4375	250	47.764397	29.200043	20	0	141.759995	29.200043	28.42565	26.980133	0.49
23:25.00	250.124985	250	47.179298	29.200043	20	0	141.759995	29.200043	28.374033	27.083385	0.49
23:26.00	248.875	250	44.630005	29.200043	20	0	141.759995	29.200043	28.42565	27.083385	0.49
23:27.00	248.5	250	43.717377	29.148426	20	0	141.759995	29.148426	28.42565	27.083385	0.49
23:28.00	247.9375	250	42.361328	29.200043	20	0	141.759995	29.200043	28.42565	27.083385	0.49
23:29.00	246.8125	250	39.596947	29.148426	20	0	141.759995	29.148426	28.374033	27.083385	0.49
23:30.00	246.375	250	38.258446	29.200043	20	0	141.759995	29.200043	28.42565	27.083385	0.49
23:31.00	245.6875	250	36.350338	29.148426	20	0	141.759995	29.148426	28.374033	27.083385	0.49
23:32.00	245.0625	250	34.154293	29.148426	20	0	141.759995	29.148426	28.374033	27.083385	0.49
23:33.00	244.5	250	32.319042	29.148426	20	0	141.759995	29.148426	28.42565	27.083385	0.49
23:34.00	243.6875	250	29.448593	29.09679	20	0	141.759995	29.09679	28.42565	27.083385	0.49
23:35.00	243.1875	250	27.547688	29.09679	20	0	141.759995	29.09679	28.374033	27.083385	0.49
23:36.00	242.5625	250	25.315281	29.09679	20	0	141.759995	29.09679	28.374033	27.083385	0.49
23:37.00	241.8125	250	22.200279	29.09679	20	0	141.759995	29.09679	28.374033	27.135019	0.485
23:38.00	241.375	250	20.215778	29.09679	20	0	141.759995	29.09679	28.42565	27.135019	0.49
23:39.00	241.0625	250	18.305649	29.09679	20	0	141.759995	29.09679	28.42565	27.135019	0.49
23:40.00	239.8125	250	13.862011	29.09679	20	0	141.759995	29.09679	28.42565	27.135019	0.485
23:41.00	240.25	250	13.413429	29.148426	20	0	141.720001	29.148426	28.42565	27.135019	0.49
23:42.00	239.9375	250	11.396465	29.148426	20	0	141.759995	29.148426	28.42565	27.135019	0.49
23:43.00	239.1875	250	7.730902	29.148426	20	0	141.720001	29.148426	28.42565	27.135019	0.485
23:44.00	238.875	250	5.540827	29.148426	20	0	141.720001	29.148426	28.42565	27.135019	0.49
23:45.00	238.5	250	2.422091	29.148426	20	0	141.720001	29.148426	28.42565	27.135019	0.49
23:46.00	238.1875	250	0	29.09679	20	0	141.720001	29.09679	28.42565	27.135019	0.49
23:47.00	238.1875	250	0	29.09679	20	0	141.720001	29.09679	28.42565	27.135019	0.49
23:48.00	237.875	250	0	29.09679	20	0	141.720001	29.09679	28.42565	27.135019	0.49
23:49.00	237.6875	250	0	29.09679	20	0	141.720001	29.09679	28.42565	27.135019	0.49
23:50.00	237.875	250	0	29.045156	20	0	141.720001	29.045156	28.42565	27.135019	0.49
23:51.00	237.4375	250	0	29.045156	20	0	141.720001	29.045156	28.42565	27.135019	0.49
23:52.00	237.5625	250	0	29.045156	20	0	141.720001	29.045156	28.42565	27.135019	0.49
23:53.00	237.4375	250	0	29.045156	20	0	141.720001	29.045156	28.42565	27.135019	0.49
23:54.00	237.375	250	0	29.045156	20	0	141.720001	29.045156	28.42565	27.135019	0.49
23:55.00	237.6875	250	0	29.045156	20	0	141.720001	29.045156	28.42565	27.135019	0.49
23:56.00	237.5625	250	0	29.045156	20	0	141.720001	29.045156	28.477283	27.135019	0.49
23:57.00	237.75	250	0	29.045156	20	0	136.400009	29.045156	28.42565	27.186636	0.49
23:58.00	238	250	0	29.045156	20	0	136.400009	29.045156	28.42565	27.186636	0.49
23:59.00	238	250	0.025703	29.045156	20	0	136.400009	29.045156	28.42565	27.186636	0.49
24:00.00	238	250	0	29.045156	20	0	136.400009	29.045156	28.42565	27.186636	0.49
24:01.00	238.0625	250	0	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:02.00	238.375	250	0	29.045156	20	0	136.400009	29.045156	28.42565	27.186636	0.49
24:03.00	238.875	250	0	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:04.00	239.5	250	0	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:05.00	240.0625	250	0.854748	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:06.00	240.375	250	0.013964	29.045156	20	0	136.400009	29.045156	28.42565	27.186636	0.49
24:07.00	241.5	250	1.018145	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:08.00	242.625	250	2.042051	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.485
24:09.00	243.8125	250	3.473905	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:10.00	245.6875	250	6.030828	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:11.00	246.8125	250	7.691293	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:12.00	247.9375	250	9.334753	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.485
24:13.00	249.125	250	11.47222	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:14.00	249.9375	250	13.003612	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:15.00	251.374985	250	15.973138	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:16.00	251.875015	250	17.190844	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:17.00	252.5	250	18.751438	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:18.00	253.562515	250	21.485044	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:19.00	254.1875	250	23.249908	29.045156	20	0	136.400009	29.045156	28.477283	27.186636	0.49
24:20.00	254.625	250	24.711037	29.09679	20	0	136.400009	29.09679	28.477283	27.186636	0.49
24:21.00	255.625015	250	27.790113	29.09679	20	0	136.400009	29.09679	28.477283	27.186636	0.49
24:22.00	255.874985	250	29.181698	29.09679	20	0	136.400009	29.09679	28.477283	27.186636	0.49
24:23.00	256.5	250	31.748827	29.09679	20	0	136.400009	29.09679	28.477283	27.186636	0.49
24:24.00	256.8125	250	33.306225	29.09679	20	0	136.400009	29.09679	28.477283	27.186636	0.49
24:25.00	257	250	34.603092	29.09679	20	0	136.400009	29.09679	28.477283	27.186636	0.49
24:26.00	257.1875	250	36.535629	29.09679	20	0	136.400009	29.09679	28.477283	27.186636	0.49
24:27.00	257.625	250	38.508224	29.09679	20	0	136.400009	29.09679	28.477283	27.186636	0.49
24:28.00	257.8125	250	39.885971	29.09679	20	0	136.400009	29.09679	28.477283	27.186636	0.49
24:29.00	257.75	250	41.432709	29.148426	20	0	136.400009	29.148426	28.477283	27.186636	0.49
24:30.00	259.8125	250	46.691704	29.148426	20	0	136.400009	29.148426	28.477283	27.186636	0.49
24:31.00	258.0625	250	44.449757	29.148426	20	0	136.400009	29.148426	28.477283	27.186636	0.49
24:32.00	257.75	250	45.544029	29.148426	20	0	136.400009	29.148426	28.477283	27.186636	0.49
24:33.00	257.5	250	46.037594	29.200043	20	0	136.400009	29.200043	28.477283	27.186636	0.49
24:34.00	257.5	250	47.607597	29.200043	20	0	136.400009	29.200043	28.477283	27.186636	0.49
24:35.00	257	250	47.629601	29.200043	20	0	136.400009	29.200043	28.528921	27.186636	0.49
24:36.00	256.6875	250	47.998436	29.200043	20	0	136.400009	29.200043	28.477283	27.186636	0.49
24:37.00	256.25	250	48.579079	29.200043	20	0	136.400009	29.200043	28.528921	27.186636	0.49
24:38.00	255.937485	250	48.768715	29.200043	20	0	136.400009	29.200043	28.528921	27.186636	0.49
24:39.00	255.625015	250	48.989807	29.200043	20	0	136.400009	29.200043	28.528921	27.186636	0.49
24:40.00	255.562515	250	49.995014	29.251657	20	0	136.400009	29.251657	28.528921	27.186636	0.49
24:41.00	254.9375	250	49.53923	29.251657	20	0	136.400009	29.251657	28.528921	27.186636	0.49
24:42.00	254.5	250	49.653046	29.251657	20	0	136.400009	29.251657	28.528921	27.186636	0.49
24:43.00	254.312485	250	49.884136	29.251657	20	0	136.400009	29.251657	28.528921	27.186636	0.49
24:44.00	254.000015	250	49.857296	29.303295	20	0	136.400009	29.303295	28.528921	27.186636	0.49
24:45.00	253.437485	250	49.5378	29.303295	20	0	136.400009	29.303295	28.528921	27.186636	0.49
24:46.00	253.062485	250	49.268108	29.303295	20	0	136.400009	29.303295	28.528921	27.186636	0.49
24:47.00	252.8125	250	49.194111	29.303295	20	0	136.400009	29.303295	28.528921	27.135019	0.49
24:48.00	252.125	250	48.393394	29.303295	20	0	136.400009	29.303295	28.528921	27.135019	0.49
24:49.00	251.812485	250	48.056644	29.35491	20	0	136.400009	29.35491	28.528921	27.135019	0.49
24:50.00	251.500015	250	47.677181	29.35491	20	0	136.400009	29.35491	28.528921	27.135019	0.49
24:51.00	250.75	250	46.438965	29.35491	20	0	136.400009	29.35491	28.528921	27.135019	0.49
24:52.00	250.250015	250	45.525494	29.35491	20	0	136.400009	29.35491	28.528921	27.135019	0.49
24:53.00	249.9375	250	44.937912	29.35491	20	0	136.360001	29.35491	28.528921	27.135019	0.49
24:54.00	249.3125	250	43.638321	29.35491	20	0	136.400009	29.35491	28.528921	27.135019	0.49
24:55.00	249	250	42.90654	29.35491	20	0	136.400009	29.35491	28.528921	27.135019	0.49
24:56.00	248.25	250	41.152496	29.35491	20	0	136.400009	29.35491	28.528921	27.135019	0.49
24:57.00	247.9375	250	40.273514	29.35491	20	0	136.360001	29.35491	28.580536	27.083385	0.49
24:58.00	247.5625	250	39.20142	29.35491	20	0	136.360001	29.35491	28.528921	27.083385	0.49
24:59.00	246.625	250	36.758968	29.406544	20	0	136.400009	29.406544	28.528921	27.083385	0.49
25:00.00	246.5	250	36.037861	29.406544	20	0	136.400009	29.406544	28.528921	27.083385	0.49
25:01.00	245.875	250	34.287548	29.458179	20	0	136.400009	29.458179	28.528921	27.083385	0.49
25:02.00	245.375	250	32.361385	29.458179	20	0	136.360001	29.458179	28.580536	27.083385	0.49
25:03.00	244.8125	250	30.55027	29.458179	20	0	136.360001	29.458179	28.580536	27.083385	0.49
25:04.00	244.8125	250	29.820557	29.458179	20	0	136.360001	29.458179	28.580536	27.083385	0.49
25:05.00	244.1875	250	27.405239	29.458179	20	0	136.360001	29.458179	28.580536	27.083385	0.49
25:06.00	243.8125	250	25.829865	29.458179	20	0	136.360001	29.458179	28.580536	27.083385	0.49
25:07.00	243.5625	250	24.467499	29.509796	20	0	136.400009	29.509796	28.580536	27.083385	0.49
25:08.00	243.1875	250	22.103172	29.509796	20	0	136.360001	29.509796	28.580536	27.083385	0.49
25:09.00	242.875	250	20.507057	29.509796	20	0	136.360001	29.509796	28.580536	27.083385	0.49
25:10.00	242.4375	250	18.113251	29.509796	20	0	136.360001	29.509796	28.580536	27.083385	0.49
25:11.00	242.25	250	16.684483	29.509796	20	0	136.400009	29.509796	28.580536	27.083385	0.49
25:12.00	241.9375	250	14.952938	29.509796	20	0	136.360001	29.509796	28.580536	27.083385	0.49
25:13.00	241.625	250	12.593153	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:14.00	241.625	250	11.404238	29.458179	20	0	136.360001	29.458179	28.580536	27.135019	0.49
25:15.00	241.375	250	9.732521	29.458179	20	0	136.360001	29.458179	28.580536	27.135019	0.49
25:16.00	240.875	250	6.884817	29.458179	20	0	136.360001	29.458179	28.580536	27.135019	0.49
25:17.00	240.6875	250	5.204151	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:18.00	240.6875	250	3.204866	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:19.00	240.6875	250	1.88394	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:20.00	240.375	250	0	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:21.00	240.25	250	0	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:22.00	240.125	250	0	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:23.00	240.375	250	0.021585	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:24.00	240.125	250	0	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:25.00	240.125	250	0	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:26.00	240.0625	250	0	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:27.00	240.375	250	0.374142	29.509796	20	0	136.360001	29.509796	28.580536	27.135019	0.49
25:28.00	240.375	250	0	29.509796	20	0	136.360001	29.509796	28.580536	27.083385	0.49
25:29.00	240.875	250	0.206194	29.509796	20	0	136.360001	29.509796	28.580536	27.083385	0.49
25:30.00	240.75	250	0	29.509796	20	0	136.360001	29.509796	28.580536	27.083385	0.49
25:31.00	241.1875	250	0	29.509796	20	0	136.360001	29.509796	28.580536	27.083385	0.49
25:32.00	241.6875	250	0.258505	29.509796	20	0	136.360001	29.509796	28.632153	27.083385	0.49
25:33.00	242.25	250	0.21101	29.509796	20	0	136.360001	29.509796	28.632153	27.083385	0.49
25:34.00	242.25	250	0	29.509796	20	0	136.360001	29.509796	28.580536	27.083385	0.49
25:35.00	243.0625	250	0.57666	29.509796	20	0	136.360001	29.509796	28.632153	27.083385	0.49
25:36.00	243.8125	250	1.106537	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:37.00	244.8125	250	2.22034	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:38.00	246.375	250	4.382824	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:39.00	247.4375	250	6.021591	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:40.00	248.375	250	7.5798	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:41.00	249.8125	250	10.230125	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:42.00	250.625015	250	11.875776	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.485
25:43.00	251.875015	250	14.622267	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:44.00	252.4375	250	15.991984	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:45.00	255.562515	250	22.616892	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:46.00	254.0625	250	20.503077	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:47.00	254.625	250	22.239605	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:48.00	255	250	23.65741	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:49.00	256.6875	250	28.216955	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:50.00	256.5	250	28.75576	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:51.00	257.3125	250	31.740511	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:52.00	257.4375	250	33.038799	29.509796	20	0	136.360001	29.509796	28.632153	27.135019	0.49
25:53.00	257.5	250	34.183094	29.561411	20	0	136.360001	29.561411	28.632153	27.135019	0.49
25:54.00	258.125	250	37.108868	29.561411	20	0	136.360001	29.561411	28.632153	27.135019	0.49
25:55.00	258.25	250	38.515263	29.561411	20	0	136.360001	29.561411	28.632153	27.135019	0.49
25:56.00	258.4375	250	40.069073	29.613049	20	0	136.360001	29.613049	28.632153	27.135019	0.49
25:57.00	258.4375	250	41.871502	29.613049	20	0	136.360001	29.613049	28.632153	27.135019	0.49
25:58.00	258.5625	250	43.297604	29.613049	20	0	136.360001	29.613049	28.683786	27.186636	0.49
25:59.00	258.4375	250	44.277805	29.613049	20	0	136.360001	29.613049	28.632153	27.186636	0.49
26:00.00	258.75	250	46.744267	29.613049	20	0	136.360001	29.613049	28.632153	27.186636	0.49
26:01.00	258.4375	250	47.329998	29.613049	20	0	136.360001	29.613049	28.632153	27.186636	0.49
26:02.00	258.25	250	48.124969	29.613049	20	0	136.360001	29.613049	28.632153	27.186636	0.49
26:03.00	257.75	250	48.807903	29.613049	20	0	136.360001	29.613049	28.632153	27.186636	0.495
26:04.00	257.5	250	49.403458	29.613049	20	0	136.360001	29.613049	28.632153	27.186636	0.49
26:05.00	257	250	49.956734	29.613049	20	0	136.360001	29.613049	28.632153	27.186636	0.49
26:06.00	256.5625	250	50.036419	29.613049	20	0	136.360001	29.613049	28.632153	27.186636	0.49
26:07.00	256.0625	250	49.96973	29.613049	20	0	136.360001	29.613049	28.632153	27.186636	0.49
26:08.00	255.874985	250	50.835342	29.613049	20	0	136.360001	29.613049	28.632153	27.186636	0.49
26:09.00	255.4375	250	50.820816	29.613049	20	0	136.360001	29.613049	28.632153	27.186636	0.49
26:10.00	255.124985	250	50.973713	29.613049	20	0	136.360001	29.613049	28.683786	27.186636	0.49
26:11.00	254.5	250	50.759708	29.664663	20	0	136.360001	29.664663	28.632153	27.186636	0.49
26:12.00	254.1875	250	50.740505	29.664663	20	0	136.360001	29.664663	28.632153	27.135019	0.49
26:13.00	254.0625	250	51.076023	29.664663	20	0	136.360001	29.664663	28.683786	27.135019	0.49
26:14.00	253.375	250	50.495064	29.664663	20	0	136.360001	29.664663	28.683786	27.135019	0.49
26:15.00	253.062485	250	50.328274	29.716318	20	0	136.360001	29.716318	28.632153	27.135019	0.49
26:16.00	252.8125	250	50.243256	29.716318	20	0	136.360001	29.716318	28.683786	27.135019	0.49
26:17.00	252.187485	250	49.566986	29.716318	20	0	136.360001	29.716318	28.683786	27.135019	0.49
26:18.00	251.6875	250	48.865383	29.716318	20	0	159.199997	29.716318	28.683786	27.135019	0.49
26:19.00	250.937485	250	47.696106	29.716318	20	0	189.240005	29.716318	28.683786	27.135019	0.49
26:20.00	250.562485	250	47.072998	29.716318	20	0	204.800003	29.716318	28.683786	27.135019	0.49
26:21.00	250	250	46.003185	29.716318	20	0	204.800003	29.716318	28.683786	27.186636	0.49
26:22.00	249.8125	250	45.623592	29.716318	20	0	204.800003	29.716318	28.683786	27.186636	0.49
26:23.00	249.125	250	44.139038	29.716318	20	0	204.800003	29.716318	28.683786	27.186636	0.49
26:24.00	248.5	250	42.735706	29.716318	20	0	204.800003	29.716318	28.683786	27.186636	0.49
26:25.00	247.9375	250	41.258156	29.767933	20	0	204.800003	29.767933	28.683786	27.186636	0.49
26:26.00	247.625	250	40.330841	29.767933	20	0	204.800003	29.767933	28.683786	27.186636	0.49
26:27.00	247.125	250	38.972282	29.767933	20	0	204.800003	29.767933	28.683786	27.186636	0.49
26:28.00	246.375	250	36.794094	29.767933	20	0	204.800003	29.767933	28.683786	27.186636	0.49
26:29.00	246.1875	250	35.886467	29.81955	20	0	204.800003	29.81955	28.683786	27.186636	0.49
26:30.00	245.75	250	34.488064	29.767933	20	0	204.800003	29.767933	28.683786	27.186636	0.49
26:31.00	245.125	250	32.23666	29.81955	20	0	204.800003	29.81955	28.683786	27.186636	0.49
26:32.00	244.75	250	30.784439	29.81955	20	0	204.800003	29.81955	28.683786	27.186636	0.49
26:33.00	244.5	250	29.531906	29.767933	20	0	204.800003	29.767933	28.683786	27.186636	0.49
26:34.00	244.125	250	27.54998	29.767933	20	0	204.800003	29.767933	28.683786	27.289886	0.49
26:35.00	244	250	26.473186	29.767933	20	0	204.800003	29.767933	28.683786	27.289886	0.49
26:36.00	243.6875	250	24.556625	29.81955	20	0	204.800003	29.81955	28.683786	27.289886	0.49
26:37.00	242.75	250	21.818272	29.767933	20	0	204.800003	29.767933	28.683786	27.289886	0.49
26:38.00	243.0625	250	21.393303	29.767933	20	0	204.800003	29.767933	28.683786	27.289886	0.49
26:39.00	242.9375	250	20.220524	29.767933	20	0	204.800003	29.767933	28.683786	27.289886	0.49
26:40.00	242.3125	250	17.417233	29.767933	20	0	204.800003	29.767933	28.683786	27.289886	0.49
26:41.00	242.4375	250	16.593666	29.767933	20	0	204.800003	29.767933	28.735403	27.289886	0.49
26:42.00	242.25	250	14.64081	29.767933	20	0	204.800003	29.767933	28.735403	27.289886	0.49
26:43.00	242	250	13.029945	29.81955	20	0	204.800003	29.81955	28.735403	27.289886	0.49
26:44.00	242.25	250	12.407722	29.767933	20	0	204.800003	29.767933	28.735403	27.289886	0.49
26:45.00	241.9375	250	10.030117	29.767933	20	0	204.800003	29.767933	28.735403	27.289886	0.49
26:46.00	242	250	9.019615	29.767933	20	0	204.800003	29.767933	28.735403	27.289886	0.49
26:47.00	241.8125	250	6.921206	29.767933	20	0	204.839996	29.767933	28.735403	27.186636	0.49
26:48.00	242	250	6.125303	29.716318	20	0	204.839996	29.716318	28.735403	27.186636	0.49
26:49.00	242	250	5.015905	29.664663	20	0	204.839996	29.664663	28.735403	27.186636	0.49
26:50.00	242.25	250	3.869307	29.664663	20	0	204.839996	29.664663	28.735403	27.186636	0.49
26:51.00	242.3125	250	2.900232	29.716318	20	0	204.839996	29.716318	28.735403	27.186636	0.49
26:52.00	242.875	250	2.423475	29.716318	20	0	204.839996	29.716318	28.787037	27.186636	0.49
26:53.00	242.9375	250	1.513988	29.716318	20	0	204.839996	29.716318	28.735403	27.186636	0.495
26:54.00	243.1875	250	1.054643	29.767933	20	0	204.839996	29.767933	28.787037	27.186636	0.495
26:55.00	243.8125	250	0.889117	29.767933	20	0	204.839996	29.767933	28.787037	27.186636	0.49
26:56.00	244.4375	250	1.291137	29.767933	20	0	204.839996	29.767933	28.787037	27.186636	0.49
26:57.00	245.375	250	2.412999	29.767933	20	0	204.839996	29.767933	28.787037	27.186636	0.49
26:58.00	247.3125	250	5.440723	29.767933	20	0	204.839996	29.767933	28.787037	27.186636	0.49
26:59.00	248.6875	250	7.863519	29.716318	20	0	204.839996	29.716318	28.787037	27.186636	0.495
27:00.00	249.8125	250	9.959603	29.716318	20	0	204.839996	29.716318	28.787037	27.289886	0.49
27:01.00	251.5625	250	13.533606	29.716318	20	0	204.839996	29.716318	28.787037	27.289886	0.49
27:02.00	252.5	250	15.678762	29.716318	20	0	204.839996	29.716318	28.787037	27.289886	0.49
27:03.00	253.437485	250	17.938379	29.767933	20	0	204.839996	29.767933	28.787037	27.289886	0.49
27:04.00	255	250	21.87142	29.767933	20	0	204.880005	29.767933	28.787037	27.289886	0.49
27:05.00	255.874985	250	24.363083	29.767933	20	0	204.880005	29.767933	28.787037	27.289886	0.49
27:06.00	257.1875	250	28.327248	29.767933	20	0	204.880005	29.767933	28.787037	27.289886	0.49
27:07.00	259.1875	250	33.327717	29.767933	20	0	204.880005	29.767933	28.787037	27.289886	0.49
27:08.00	258.875	250	33.903214	29.767933	20	0	204.880005	29.767933	28.787037	27.289886	0.49
27:09.00	259.9375	250	37.97049	29.767933	20	0	204.880005	29.767933	28.787037	27.289886	0.49
27:10.00	260.3125	250	40.235867	29.767933	20	0	204.880005	29.767933	28.787037	27.289886	0.49
27:11.00	261.0625	250	43.915596	29.767933	20	0	204.880005	29.767933	28.838675	27.289886	0.49
27:12.00	261.5625	250	46.556999	29.767933	20	0	204.880005	29.767933	28.838675	27.289886	0.49
