188,54	15,25
189,01	15,25
189,48	-2,55
189,96	15,25
190,43	1,65
190,90	-4,15
191,37	-0,55
191,84	1,45
192,31	12,85
192,78	10,65
193,26	-2,15
193,73	-8,95
194,20	-20,75
194,67	-1,95
195,14	-6,95
195,61	3,65
196,08	-11,55
196,56	-4,95
197,03	-7,55
197,50	10,05
197,97	-13,15
198,44	-4,35
198,91	3,05
199,38	-19,35
199,85	7,45
200,32	6,45
200,80	2,65
201,27	-5,95
201,74	3,85
202,21	6,85
202,68	16,05
203,15	10,85
203,62	5,65
204,09	-0,95
204,56	10,05
205,03	11,65
205,50	14,05
205,98	5,65
206,45	-10,55
206,92	13,25
207,39	15,25
207,86	2,25
208,33	7,25
208,80	12,45
209,27	26,45
209,74	16,05
210,21	6,25
210,68	1,85
211,15	4,65
211,62	12,45
212,09	7,25
212,56	-6,35
213,03	13,65
213,51	8,25
213,98	31,45
214,45	18,05
214,92	12,65
215,39	4,05
215,86	18,45
216,33	11,65
216,80	23,25
217,27	15,45
217,74	-1,95
218,21	1,85
218,68	-5,75
219,15	6,65
219,62	-3,75
220,09	13,65
220,56	8,05
221,03	-11,75
221,50	-3,55
221,97	1,25
222,44	19,05
222,91	9,25
223,38	-9,95
223,85	-3,95
224,32	13,05
224,79	21,25
225,26	2,45
225,73	-3,35
226,20	-2,35
226,67	10,25
227,14	16,65
227,61	11,05
228,08	-0,35
228,55	12,65
229,02	9,65
229,49	14,45
229,96	13,05
230,43	-0,15
230,89	8,05
231,36	5,05
231,83	1,45
232,30	1,85
232,77	10,85
233,24	23,85
233,71	18,85
234,18	-3,15
234,65	-11,95
235,12	13,05
235,59	26,25
236,06	7,65
236,53	-5,75
237,00	3,45
237,47	5,85
237,94	1,25
238,40	-8,75
238,87	-15,55
239,34	34,05
239,81	14,45
240,28	-0,95
240,75	9,65
241,22	8,85
241,69	5,25
242,16	8,45
242,63	6,25
243,10	-0,95
243,56	11,85
244,03	19,65
244,50	21,45
244,97	3,65
245,44	15,25
245,91	4,05
246,38	10,45
246,85	1,85
247,31	-23,55
247,78	0,05
248,25	2,25
248,72	15,65
249,19	7,65
249,66	-13,55
250,13	17,25
250,60	1,25
251,06	5,25
251,53	-1,15
252,00	5,25
252,47	22,25
252,94	-6,15
253,41	-6,75
253,87	-1,35
254,34	4,65
254,81	16,85
255,28	0,45
255,75	8,65
256,22	4,45
256,69	12,05
257,15	19,65
257,62	14,25
258,09	0,05
258,56	11,85
259,03	19,65
259,49	1,45
259,96	3,85
260,43	1,05
260,90	16,65
261,37	5,65
261,83	1,45
262,30	11,05
262,77	12,45
263,24	8,05
263,71	29,25
264,17	11,45
264,64	-5,95
265,11	9,05
265,58	6,85
266,05	-0,35
266,51	-9,15
266,98	25,65
267,45	8,45
267,92	4,45
268,38	-19,15
268,85	-17,75
269,32	10,65
269,79	8,05
270,25	14,05
270,72	3,65
271,19	3,25
271,66	16,45
272,12	4,65
272,59	12,05
273,06	0,05
273,53	-8,15
273,99	24,05
274,46	6,45
274,93	7,85
275,40	-10,35
275,86	9,65
276,33	0,85
276,80	7,65
277,27	-8,55
277,73	-0,55
278,20	10,85
278,67	22,65
279,13	5,25
279,60	7,25
280,07	13,85
280,54	1,25
281,00	0,05
281,47	5,85
281,94	-2,75
282,40	5,85
282,87	6,85
283,34	-1,55
283,80	5,65
284,27	35,25
284,74	14,85
285,21	-15,95
285,67	-8,55
286,14	1,65
286,61	9,25
287,07	21,65
287,54	1,45
288,01	-0,55
288,47	-0,35
288,94	7,65
289,41	-3,35
289,87	11,05
290,34	11,05
290,81	21,25
291,27	14,65
291,74	-3,95
292,20	-3,95
292,67	5,65
293,14	14,25
293,60	8,45
294,07	7,85
294,54	7,65
295,00	18,05
295,47	22,65
295,94	11,85
296,40	-10,75
296,87	20,45
297,33	22,05
297,80	12,05
298,27	18,45
298,73	-9,75
299,20	8,05
299,67	-0,95
300,13	3,65
300,60	10,65
301,06	17,05
301,53	12,45
302,00	14,05
302,46	-2,95
302,93	-10,95
303,39	-8,15
303,86	20,05
304,32	11,45
304,79	0,05
305,26	6,65
305,72	11,45
306,19	15,45
306,65	4,65
307,12	-4,15
307,59	25,65
308,05	13,85
308,52	11,05
308,98	6,85
309,45	2,45
309,91	-0,15
310,38	12,45
310,84	15,65
311,31	19,65
311,78	-6,35
312,24	-2,55
312,71	15,25
313,17	9,05
313,64	-4,35
314,10	2,65
314,57	12,45
315,03	-5,15
315,50	6,45
315,96	-5,55
316,43	6,45
316,89	22,65
317,36	2,85
317,82	-1,35
318,29	22,45
318,75	17,45
319,22	4,05
319,68	-3,15
320,15	2,65
320,61	29,85
321,08	17,65
321,54	3,65
322,01	5,05
322,47	3,65
322,94	24,05
323,40	17,05
323,87	-3,95
