SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Oct 02 18:22:52 CEST 2018
User: Admin
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR+C0365
Integration Time (usec): 150000 (HR+C0365)
Spectra Averaged: 5 (HR+C0365)
Boxcar Smoothing: 0 (HR+C0365)
Correct for Electrical Dark: Yes (HR+C0365)
Strobe/Lamp Enabled: No (HR+C0365)
Correct for Detector Non-linearity: No (HR+C0365)
Correct for Stray Light: No (HR+C0365)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
188,54	7,93
189,01	7,93
189,48	-4,27
189,96	7,93
190,43	13,93
190,90	3,53
191,37	6,13
191,84	3,93
192,31	4,93
192,78	10,33
193,26	-10,47
193,73	5,13
194,20	-13,27
194,67	-9,27
195,14	5,13
195,61	12,33
196,08	-4,07
196,56	-17,87
197,03	-3,47
197,50	9,73
197,97	-3,27
198,44	2,13
198,91	-16,87
199,38	-1,27
199,85	18,33
200,32	8,93
200,80	-6,27
201,27	-1,27
201,74	0,13
202,21	9,13
202,68	8,53
203,15	-4,47
203,62	4,53
204,09	-2,87
204,56	7,53
205,03	-7,07
205,50	1,13
205,98	7,93
206,45	-4,27
206,92	4,13
207,39	8,73
207,86	2,73
208,33	1,93
208,80	4,93
209,27	16,53
209,74	6,33
210,21	3,53
210,68	-0,67
211,15	-7,07
211,62	7,13
212,09	5,53
212,56	-11,67
213,03	21,13
213,51	-3,47
213,98	11,13
214,45	13,73
214,92	23,13
215,39	13,53
215,86	18,33
216,33	1,13
216,80	13,73
217,27	7,33
217,74	14,53
218,21	-5,67
218,68	-3,07
219,15	-1,07
219,62	5,33
220,09	10,53
220,56	0,33
221,03	-8,47
221,50	3,13
221,97	4,93
222,44	19,93
222,91	-6,67
223,38	-7,07
223,85	9,73
224,32	-7,47
224,79	9,53
225,26	11,13
225,73	-6,27
226,20	-0,87
226,67	-3,67
227,14	9,33
227,61	6,93
228,08	1,73
228,55	14,33
229,02	5,73
229,49	-8,67
229,96	0,53
230,43	10,73
230,89	13,13
231,36	2,33
231,83	2,93
232,30	1,13
232,77	13,73
233,24	7,13
233,71	-0,07
234,18	16,13
234,65	2,53
235,12	-3,27
235,59	7,73
236,06	4,93
236,53	1,73
237,00	-6,07
237,47	7,93
237,94	1,73
238,40	2,13
238,87	-10,47
239,34	30,73
239,81	11,33
240,28	17,33
240,75	10,13
241,22	-8,87
241,69	-11,27
242,16	-2,47
242,63	-6,47
243,10	10,93
243,56	-4,27
244,03	12,33
244,50	20,53
244,97	5,13
245,44	6,73
245,91	-14,87
246,38	17,73
246,85	11,53
247,31	-16,47
247,78	6,73
248,25	1,53
248,72	5,93
249,19	23,13
249,66	5,33
250,13	6,53
250,60	-0,67
251,06	-1,07
251,53	-5,47
252,00	4,93
252,47	8,73
252,94	6,33
253,41	-4,87
253,87	-1,67
254,34	13,53
254,81	5,53
255,28	-5,87
255,75	11,33
256,22	-0,47
256,69	7,13
257,15	19,53
257,62	-4,27
258,09	-1,67
258,56	6,93
259,03	5,53
259,49	-5,27
259,96	11,33
260,43	-5,47
260,90	5,33
261,37	-9,27
261,83	-2,87
262,30	6,13
262,77	-5,07
263,24	10,13
263,71	12,93
264,17	6,73
264,64	-6,87
265,11	-7,87
265,58	2,53
266,05	-2,07
266,51	-1,47
266,98	8,93
267,45	-9,07
267,92	9,33
268,38	-6,27
268,85	-12,27
269,32	10,13
269,79	-1,67
270,25	0,13
270,72	2,33
271,19	-6,07
271,66	3,53
272,12	17,93
272,59	5,13
273,06	2,33
273,53	9,53
273,99	4,93
274,46	8,13
274,93	1,93
275,40	6,73
275,86	4,93
276,33	-3,47
276,80	-3,27
277,27	-11,47
277,73	-19,47
278,20	1,73
278,67	4,13
279,13	12,73
279,60	3,93
280,07	-4,47
280,54	-18,67
281,00	-3,27
281,47	7,13
281,94	3,33
282,40	7,93
282,87	6,53
283,34	4,33
283,80	8,13
284,27	26,13
284,74	9,33
285,21	-25,47
285,67	6,93
286,14	-8,47
286,61	-2,87
287,07	12,73
287,54	-0,07
288,01	8,53
288,47	6,53
288,94	1,33
289,41	-3,87
289,87	0,53
290,34	-4,07
290,81	3,13
291,27	2,73
291,74	1,13
292,20	-5,27
292,67	-9,67
293,14	12,53
293,60	6,53
294,07	10,33
294,54	7,93
295,00	10,53
295,47	12,33
295,94	11,33
296,40	-3,67
296,87	-0,27
297,33	3,13
297,80	10,73
298,27	15,13
298,73	-2,47
299,20	5,53
299,67	7,33
300,13	-15,27
300,60	9,73
301,06	15,93
301,53	10,53
302,00	7,93
302,46	-11,27
302,93	-1,07
303,39	-23,67
303,86	3,13
304,32	-2,47
304,79	8,33
305,26	8,53
305,72	-2,27
306,19	-0,07
306,65	9,93
307,12	-19,87
307,59	0,93
308,05	-12,27
308,52	-4,47
308,98	3,33
309,45	-7,67
309,91	2,93
310,38	9,13
310,84	-2,47
311,31	15,13
311,78	4,93
312,24	0,33
312,71	4,73
313,17	9,73
313,64	-4,07
314,10	-0,87
314,57	-0,67
315,03	-12,67
315,50	10,93
315,96	-4,67
316,43	-4,47
316,89	12,53
317,36	0,33
317,82	5,33
318,29	8,13
318,75	-3,47
319,22	9,73
319,68	-9,27
320,15	15,53
320,61	15,73
321,08	1,73
321,54	3,33
322,01	-2,07
322,47	-4,47
322,94	5,73
323,40	12,53
323,87	3,93
324,33	2,73
324,80	-6,67
325,26	9,93
325,73	-1,87
326,19	17,93
326,66	-0,07
327,12	-4,27
327,59	-2,47
328,05	5,53
328,52	3,33
328,98	8,93
329,45	1,93
329,91	4,33
330,37	9,33
330,84	1,93
331,30	10,13
331,77	4,53
332,23	-3,07
332,70	-3,87
333,16	6,13
333,62	0,13
334,09	-19,27
334,55	8,33
335,02	-4,87
335,48	2,93
335,95	11,33
336,41	13,93
336,87	-7,87
337,34	11,13
337,80	-10,47
338,27	17,53
338,73	-4,07
339,20	10,73
339,66	-17,27
340,12	-5,67
340,59	14,33
341,05	-6,07
341,51	-1,47
341,98	6,13
342,44	22,93
342,91	14,73
343,37	14,33
343,83	6,33
344,30	17,53
344,76	-9,07
345,23	1,93
345,69	4,93
346,15	-7,07
346,62	10,33
347,08	10,53
347,54	-7,67
348,01	-1,67
348,47	8,53
348,93	7,33
349,40	13,93
349,86	-11,67
350,32	1,73
350,79	4,73
351,25	4,53
351,71	-1,67
352,18	-9,67
352,64	3,13
353,10	10,73
353,57	11,93
354,03	4,33
354,49	-21,07
354,96	-0,27
355,42	2,13
355,88	-3,27
356,35	5,33
356,81	-2,87
357,27	-10,47
357,74	6,93
358,20	9,93
358,66	1,73
359,13	-8,07
359,59	4,53
360,05	-0,67
360,51	2,13
360,98	-3,87
361,44	-6,07
361,90	28,93
362,37	4,73
362,83	-18,87
363,29	-5,27
363,75	4,13
364,22	8,53
364,68	11,93
365,14	5,93
365,60	7,13
366,07	6,73
366,53	12,13
366,99	14,33
367,46	-1,27
367,92	23,73
368,38	-11,47
368,84	13,13
369,31	1,93
369,77	6,13
370,23	9,73
370,69	-2,87
371,15	-14,07
371,62	-6,07
372,08	19,33
372,54	6,13
373,00	11,93
373,47	4,33
373,93	9,53
374,39	3,93
374,85	20,53
375,31	2,33
375,78	-24,47
376,24	1,13
376,70	0,13
377,16	2,93
377,63	9,73
378,09	2,73
378,55	8,73
379,01	-1,07
379,47	4,93
379,93	-12,07
380,40	-2,07
380,86	-15,87
381,32	-4,67
381,78	7,33
382,24	11,33
382,71	9,33
383,17	19,93
383,63	12,53
384,09	-13,07
384,55	-2,67
385,01	0,93
385,48	-7,47
385,94	3,73
386,40	7,13
386,86	17,53
387,32	19,33
387,78	13,13
388,24	0,53
388,71	-1,67
389,17	17,73
389,63	1,33
390,09	-8,47
390,55	18,13
391,01	-7,47
391,47	10,53
391,94	-0,27
392,40	11,73
392,86	6,33
393,32	5,53
393,78	18,53
394,24	-9,07
394,70	2,13
395,16	4,13
395,62	5,73
396,09	14,33
396,55	9,73
397,01	0,93
397,47	9,73
397,93	12,33
398,39	-6,67
398,85	-2,87
399,31	-1,67
399,77	7,33
400,23	-3,67
400,69	12,73
401,15	10,33
401,62	6,33
402,08	25,33
402,54	4,13
403,00	1,73
403,46	-2,07
403,92	-2,07
404,38	15,53
404,84	17,73
405,30	2,13
405,76	10,53
406,22	-5,87
406,68	4,93
407,14	-9,47
407,60	-9,07
408,06	3,93
408,52	4,93
408,98	8,13
409,44	3,73
409,90	6,53
410,36	-4,27
410,82	9,33
411,28	23,13
411,74	1,13
412,20	-0,47
412,67	5,33
413,13	-4,07
413,59	-9,67
414,05	7,73
414,51	0,13
414,97	6,53
415,43	0,53
415,89	-10,27
416,35	-6,47
416,80	13,93
417,26	7,53
417,72	8,13
418,18	3,73
418,64	23,33
419,10	15,93
419,56	1,93
420,02	-4,07
420,48	-1,67
420,94	27,33
421,40	0,53
421,86	-3,67
422,32	-9,27
422,78	-3,27
423,24	-4,07
423,70	8,93
424,16	8,73
424,62	-7,07
425,08	-2,27
425,54	10,13
426,00	8,93
426,46	-4,47
426,92	10,73
427,38	0,53
427,83	-1,47
428,29	-9,47
428,75	3,53
429,21	14,13
429,67	15,73
430,13	8,53
430,59	5,53
431,05	-1,47
431,51	10,73
431,97	9,33
432,43	7,33
432,89	4,93
433,34	4,53
433,80	10,13
434,26	0,53
434,72	10,33
435,18	-1,07
435,64	5,33
436,10	22,73
436,56	2,13
437,02	-0,27
437,47	7,73
437,93	10,33
438,39	-7,27
438,85	-8,07
439,31	-9,07
439,77	9,93
440,23	10,53
440,68	11,53
441,14	6,13
441,60	-14,27
442,06	-1,67
442,52	0,13
442,98	8,93
443,44	13,13
443,89	17,33
444,35	19,73
444,81	9,13
445,27	-4,27
445,73	5,73
446,19	2,33
446,64	-3,87
447,10	2,93
447,56	6,73
448,02	4,13
448,48	5,73
448,93	8,93
449,39	4,33
449,85	5,93
450,31	7,33
450,77	-3,67
451,23	22,33
451,68	18,53
452,14	1,73
452,60	12,53
453,06	-2,07
453,51	-6,27
453,97	0,33
454,43	5,93
454,89	13,93
455,35	3,33
455,80	9,73
456,26	-3,27
456,72	17,53
457,18	12,33
457,63	9,33
458,09	7,33
458,55	7,13
459,01	6,73
459,46	-3,47
459,92	8,93
460,38	14,13
460,84	12,93
461,29	1,33
461,75	2,33
462,21	9,33
462,67	3,13
463,12	3,13
463,58	5,73
464,04	-4,67
464,50	-7,47
464,95	-5,67
465,41	10,33
465,87	-12,67
466,33	8,13
466,78	23,13
467,24	6,13
467,70	-3,07
468,15	-1,27
468,61	-6,07
469,07	0,53
469,52	-0,87
469,98	-2,07
470,44	-5,87
470,90	-3,27
471,35	5,53
471,81	-6,67
472,27	-7,47
472,72	-9,47
473,18	7,53
473,64	5,73
474,09	-17,27
474,55	-13,87
475,01	8,13
475,46	9,33
475,92	9,73
476,38	1,93
476,83	1,13
477,29	30,93
477,75	11,33
478,20	2,53
478,66	4,53
479,12	4,33
479,57	21,13
480,03	-3,47
480,48	-4,27
480,94	7,33
481,40	-0,47
481,85	15,73
482,31	12,53
482,77	7,13
483,22	-9,07
483,68	0,93
484,13	22,93
484,59	12,73
485,05	1,73
485,50	12,33
485,96	12,53
486,41	21,93
486,87	-5,67
487,33	-2,27
487,78	13,73
488,24	11,53
488,69	8,33
489,15	10,33
489,61	15,53
490,06	9,93
490,52	8,93
490,97	-3,87
491,43	9,93
491,89	11,33
492,34	25,93
492,80	-0,67
493,25	25,73
493,71	25,13
494,16	4,13
494,62	10,53
495,07	0,13
495,53	11,53
495,99	6,93
496,44	10,13
496,90	15,33
497,35	3,33
497,81	11,13
498,26	15,33
498,72	9,73
499,17	21,53
499,63	15,53
500,08	18,13
500,54	11,53
500,99	18,13
501,45	19,53
501,90	22,73
502,36	7,53
502,82	13,73
503,27	21,13
503,73	8,53
504,18	19,93
504,64	16,53
505,09	21,33
505,55	9,33
506,00	16,93
506,46	33,73
506,91	19,13
507,36	21,73
507,82	15,93
508,27	24,53
508,73	26,53
509,18	23,33
509,64	42,13
510,09	29,53
510,55	21,73
511,00	20,53
511,46	10,13
511,91	22,93
512,37	23,33
512,82	33,53
513,28	32,73
513,73	23,13
514,18	18,33
514,64	32,93
515,09	15,13
515,55	33,33
516,00	20,53
516,46	31,73
516,91	22,93
517,37	21,93
517,82	32,73
518,27	19,73
518,73	22,73
