188,54	16,40
189,01	16,40
189,48	2,80
189,96	9,80
190,43	6,80
190,90	0,20
191,37	10,40
191,84	-3,60
192,31	5,20
192,78	9,00
193,26	-2,20
193,73	-6,80
194,20	-15,60
194,67	0,40
195,14	-1,20
195,61	-1,80
196,08	-15,20
196,56	-16,20
197,03	-3,20
197,50	11,40
197,97	-10,00
198,44	-5,80
198,91	-7,00
199,38	-33,40
199,85	7,60
200,32	8,60
200,80	-3,00
201,27	8,80
201,74	4,20
202,21	12,40
202,68	13,40
203,15	3,80
203,62	11,00
204,09	1,60
204,56	14,80
205,03	5,40
205,50	13,20
205,98	18,00
206,45	-5,00
206,92	8,60
207,39	13,20
207,86	-0,20
208,33	4,60
208,80	5,60
209,27	18,20
209,74	15,40
210,21	8,20
210,68	15,20
211,15	1,40
211,62	13,40
212,09	6,20
212,56	8,40
213,03	19,20
213,51	7,40
213,98	12,20
214,45	23,60
214,92	21,80
215,39	0,00
215,86	24,60
216,33	19,40
216,80	21,20
217,27	15,00
217,74	9,40
218,21	0,20
218,68	10,00
219,15	1,40
219,62	12,20
220,09	14,60
220,56	4,40
221,03	-16,80
221,50	0,20
221,97	-11,80
222,44	20,00
222,91	1,80
223,38	-4,80
223,85	13,80
224,32	9,40
224,79	16,40
225,26	19,80
225,73	-5,20
226,20	3,40
226,67	17,40
227,14	13,20
227,61	15,60
228,08	5,80
228,55	15,60
229,02	-4,60
229,49	-6,60
229,96	16,00
230,43	13,60
230,89	13,00
231,36	24,00
231,83	15,40
232,30	-0,80
232,77	1,60
233,24	6,60
233,71	13,60
234,18	8,40
234,65	-0,80
235,12	15,40
235,59	26,20
236,06	9,20
236,53	9,00
237,00	-1,60
237,47	34,40
237,94	-2,40
238,40	-10,20
238,87	-20,60
239,34	24,60
239,81	16,00
240,28	2,60
240,75	12,00
241,22	3,20
241,69	0,00
242,16	14,00
242,63	10,60
243,10	5,00
243,56	17,80
244,03	25,20
244,50	21,40
244,97	12,20
245,44	4,00
245,91	8,60
246,38	6,40
246,85	13,40
247,31	-7,20
247,78	1,60
248,25	5,60
248,72	17,20
249,19	27,80
249,66	-2,80
250,13	12,80
250,60	0,60
251,06	-6,80
251,53	0,20
252,00	14,40
252,47	28,20
252,94	12,80
253,41	-2,40
253,87	3,40
254,34	23,60
254,81	28,80
255,28	13,60
255,75	4,40
256,22	-3,80
256,69	19,80
257,15	25,40
257,62	6,00
258,09	1,80
258,56	9,60
259,03	20,40
259,49	11,20
259,96	14,00
260,43	-6,80
260,90	15,80
261,37	0,80
261,83	10,00
262,30	16,00
262,77	3,00
263,24	16,00
263,71	40,00
264,17	5,00
264,64	6,20
265,11	7,20
265,58	9,40
266,05	7,20
266,51	-13,80
266,98	19,40
267,45	0,80
267,92	7,40
268,38	-3,80
268,85	-9,60
269,32	14,80
269,79	7,80
270,25	23,00
270,72	12,40
271,19	5,80
271,66	10,60
272,12	20,00
272,59	9,40
273,06	9,40
273,53	6,60
273,99	7,80
274,46	8,80
274,93	18,40
275,40	21,20
275,86	25,80
276,33	6,60
276,80	6,20
277,27	-4,20
277,73	1,80
278,20	11,40
278,67	24,00
279,13	-0,40
279,60	12,20
280,07	5,60
280,54	8,60
281,00	11,60
281,47	19,20
281,94	0,60
282,40	12,20
282,87	17,00
283,34	10,80
283,80	18,00
284,27	30,80
284,74	13,20
285,21	-15,80
285,67	13,40
286,14	-7,00
286,61	14,00
287,07	17,20
287,54	-1,20
288,01	9,60
288,47	11,80
288,94	19,60
289,41	-3,00
289,87	4,20
290,34	-8,40
290,81	22,60
291,27	16,60
291,74	-3,80
292,20	3,20
292,67	15,00
293,14	14,40
293,60	11,00
294,07	5,60
294,54	10,60
295,00	19,40
295,47	8,60
295,94	17,20
296,40	-5,80
296,87	16,00
297,33	27,00
297,80	20,40
298,27	23,40
298,73	-3,60
299,20	11,00
299,67	7,20
300,13	8,40
300,60	4,60
301,06	15,40
301,53	15,80
302,00	36,80
302,46	-1,60
302,93	-7,20
303,39	-16,40
303,86	12,00
304,32	4,60
304,79	6,60
305,26	11,80
305,72	1,20
306,19	13,40
306,65	14,20
307,12	3,20
307,59	6,00
308,05	18,40
308,52	8,00
308,98	-4,00
309,45	-8,20
309,91	18,20
310,38	19,00
310,84	11,20
311,31	4,80
311,78	-3,80
312,24	15,20
312,71	24,60
313,17	15,60
313,64	0,00
314,10	7,80
314,57	16,00
315,03	5,00
315,50	24,20
315,96	4,20
316,43	2,80
316,89	19,40
317,36	14,80
317,82	-11,60
318,29	12,80
318,75	15,20
319,22	5,40
319,68	3,40
320,15	11,80
320,61	20,40
321,08	23,60
321,54	13,60
322,01	18,80
322,47	9,40
322,94	15,40
323,40	34,60
323,87	13,20
324,33	-0,60
324,80	5,80
325,26	25,40
325,73	9,60
326,19	7,80
326,66	13,40
327,12	24,80
327,59	25,40
328,05	8,20
328,52	7,80
328,98	16,40
329,45	16,80
329,91	8,00
330,37	16,20
330,84	5,00
331,30	17,20
331,77	17,40
332,23	-1,60
332,70	11,40
333,16	11,40
333,62	14,80
334,09	-4,80
334,55	15,00
335,02	-6,40
335,48	9,60
335,95	4,40
336,41	16,00
336,87	6,80
337,34	19,80
337,80	17,40
338,27	23,60
338,73	12,80
339,20	3,80
339,66	0,20
340,12	15,60
340,59	8,80
341,05	0,60
341,51	9,20
341,98	4,00
342,44	27,20
342,91	19,60
343,37	15,60
343,83	10,80
344,30	21,00
344,76	14,80
345,23	12,60
345,69	10,80
346,15	8,60
346,62	17,60
347,08	-3,20
347,54	-3,80
348,01	18,00
348,47	23,00
348,93	14,20
349,40	17,20
349,86	-8,40
350,32	25,20
350,79	17,20
351,25	12,80
351,71	3,80
352,18	3,60
352,64	13,00
353,10	15,40
353,57	13,40
354,03	12,80
354,49	-5,80
354,96	17,80
355,42	3,80
355,88	-12,20
356,35	7,80
356,81	18,00
357,27	14,00
357,74	6,60
358,20	14,80
358,66	14,00
359,13	10,00
359,59	10,60
360,05	16,80
360,51	12,80
360,98	7,60
361,44	5,40
361,90	32,60
362,37	8,40
362,83	10,20
363,29	21,40
363,75	14,80
364,22	3,20
364,68	22,00
