188,54	3,39
189,01	3,39
189,48	1,79
189,96	13,99
190,43	2,59
190,90	-1,01
191,37	7,39
191,84	5,79
192,31	-1,61
192,78	3,39
193,26	-0,41
193,73	13,59
194,20	-14,01
194,67	-10,41
195,14	-2,81
195,61	5,19
196,08	-10,61
196,56	-11,01
197,03	-16,21
197,50	17,39
197,97	-0,81
198,44	-5,41
198,91	-15,01
199,38	-14,81
199,85	3,99
200,32	4,19
200,80	-21,21
201,27	-3,41
201,74	5,19
202,21	20,99
202,68	18,79
203,15	-7,01
203,62	-4,81
204,09	4,59
204,56	9,79
205,03	-9,21
205,50	12,59
205,98	8,39
206,45	1,59
206,92	5,99
207,39	7,79
207,86	0,59
208,33	5,99
208,80	20,19
209,27	12,39
209,74	-10,61
210,21	1,99
210,68	23,99
211,15	11,19
211,62	4,79
212,09	-6,41
212,56	15,79
213,03	24,99
213,51	8,79
213,98	3,59
214,45	6,79
214,92	36,39
215,39	8,39
215,86	13,79
216,33	10,59
216,80	8,99
217,27	16,99
217,74	17,39
218,21	-6,81
218,68	-4,21
219,15	-2,81
219,62	8,39
220,09	4,19
220,56	-6,81
221,03	-13,21
221,50	3,79
221,97	1,99
222,44	2,79
222,91	-12,61
223,38	-3,41
223,85	4,19
224,32	3,99
224,79	10,59
225,26	6,59
225,73	11,39
226,20	1,99
226,67	4,59
227,14	5,59
227,61	5,99
228,08	13,59
228,55	15,79
229,02	-1,61
229,49	5,59
229,96	1,79
230,43	16,19
230,89	4,59
231,36	7,99
231,83	9,99
232,30	9,39
232,77	8,19
233,24	10,59
233,71	3,19
234,18	16,99
234,65	8,99
235,12	16,19
235,59	10,99
236,06	3,39
236,53	14,59
237,00	10,59
237,47	21,19
237,94	-6,21
238,40	-5,61
238,87	-1,81
239,34	22,59
239,81	10,19
240,28	9,79
240,75	20,39
241,22	5,19
241,69	-12,81
242,16	-4,81
242,63	13,59
243,10	15,39
243,56	7,59
244,03	9,79
244,50	2,99
244,97	11,39
245,44	10,79
245,91	-4,01
246,38	6,39
246,85	6,19
247,31	-2,21
247,78	9,39
248,25	-1,01
248,72	0,59
249,19	8,99
249,66	12,99
250,13	18,19
250,60	-7,81
251,06	-4,41
251,53	1,79
252,00	11,99
252,47	-0,21
252,94	0,99
253,41	14,19
253,87	5,19
254,34	17,59
254,81	8,19
255,28	1,59
255,75	19,39
256,22	-1,21
256,69	10,19
257,15	17,79
257,62	0,39
258,09	-1,61
258,56	-0,41
259,03	7,39
259,49	-6,21
259,96	13,39
260,43	10,19
260,90	8,39
261,37	-7,41
261,83	-5,21
262,30	8,79
262,77	3,79
263,24	-0,61
263,71	8,99
264,17	7,59
264,64	-13,41
265,11	2,59
265,58	1,59
266,05	2,39
266,51	9,59
266,98	10,39
267,45	-10,01
267,92	-2,41
268,38	-4,01
268,85	6,19
269,32	12,59
269,79	-5,81
270,25	8,39
270,72	20,79
271,19	15,19
271,66	14,39
272,12	0,79
272,59	5,59
273,06	10,39
273,53	3,79
273,99	-10,81
274,46	6,99
274,93	28,59
275,40	1,59
275,86	5,99
276,33	-7,41
276,80	-0,21
277,27	3,39
277,73	-15,01
278,20	2,99
278,67	8,39
279,13	17,79
279,60	5,59
280,07	-3,21
280,54	-3,41
281,00	-6,21
281,47	16,39
281,94	1,79
282,40	4,19
282,87	-1,01
283,34	14,19
283,80	11,19
284,27	38,99
284,74	9,79
285,21	-19,61
285,67	16,99
286,14	-16,01
286,61	-12,61
287,07	6,39
287,54	-3,61
288,01	14,99
288,47	9,39
288,94	-6,41
289,41	-9,41
289,87	8,19
290,34	5,39
290,81	11,39
291,27	8,19
291,74	-3,41
292,20	6,39
292,67	3,79
293,14	11,59
293,60	-0,41
294,07	19,39
294,54	16,19
295,00	14,19
295,47	7,79
295,94	-4,21
296,40	15,39
296,87	14,59
297,33	6,59
297,80	-0,01
298,27	17,59
298,73	7,99
299,20	10,99
299,67	-12,01
300,13	-13,01
300,60	13,19
301,06	24,39
301,53	-0,21
302,00	10,39
302,46	-5,61
302,93	11,59
303,39	-2,41
303,86	1,59
304,32	-2,81
304,79	8,99
305,26	3,79
