SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Oct 02 17:32:50 CEST 2018
User: Admin
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR+C0365
Integration Time (usec): 150000 (HR+C0365)
Spectra Averaged: 5 (HR+C0365)
Boxcar Smoothing: 0 (HR+C0365)
Correct for Electrical Dark: Yes (HR+C0365)
Strobe/Lamp Enabled: No (HR+C0365)
Correct for Detector Non-linearity: No (HR+C0365)
Correct for Stray Light: No (HR+C0365)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
188,54	21,16
189,01	21,16
189,48	0,96
189,96	-0,84
190,43	-9,04
190,90	-2,64
191,37	6,76
191,84	-7,64
192,31	1,36
192,78	15,76
193,26	3,56
193,73	2,96
194,20	-29,04
194,67	-10,24
195,14	-0,64
195,61	17,96
196,08	-15,64
196,56	-3,84
197,03	-5,44
197,50	12,16
197,97	3,96
198,44	-10,44
198,91	-13,64
199,38	-20,24
199,85	5,76
200,32	8,36
200,80	-2,04
201,27	-8,04
201,74	17,76
202,21	16,96
202,68	15,76
203,15	0,36
203,62	5,56
204,09	-1,04
204,56	9,16
205,03	-1,44
205,50	20,96
205,98	21,96
206,45	17,76
206,92	-2,84
207,39	12,16
207,86	1,16
208,33	1,36
208,80	11,36
209,27	30,36
209,74	-0,84
210,21	18,56
210,68	20,56
211,15	15,16
211,62	17,16
212,09	6,76
212,56	11,76
213,03	22,96
213,51	-0,04
213,98	12,16
214,45	17,16
214,92	35,16
215,39	9,76
215,86	15,76
216,33	5,56
216,80	14,96
217,27	24,16
217,74	16,16
218,21	-3,44
218,68	1,56
219,15	3,96
219,62	3,56
220,09	8,76
220,56	9,16
221,03	-1,84
221,50	14,16
221,97	9,36
222,44	10,56
222,91	-9,84
223,38	-5,84
223,85	21,76
224,32	26,76
224,79	18,36
225,26	17,56
225,73	11,56
226,20	-1,24
226,67	-2,64
227,14	28,76
227,61	16,76
228,08	14,96
228,55	23,76
229,02	-8,24
229,49	13,16
229,96	16,96
230,43	16,96
230,89	9,76
231,36	6,96
231,83	12,76
232,30	10,96
232,77	15,56
233,24	4,76
233,71	18,16
234,18	21,56
234,65	5,96
235,12	10,36
235,59	18,36
236,06	13,56
236,53	8,36
237,00	12,56
237,47	21,36
237,94	6,36
238,40	16,96
238,87	3,36
239,34	27,36
239,81	5,16
240,28	11,56
240,75	7,56
241,22	9,16
241,69	3,36
242,16	5,36
242,63	19,16
243,10	14,16
243,56	0,56
244,03	21,36
244,50	20,56
244,97	16,76
245,44	7,16
245,91	5,36
246,38	22,96
246,85	18,16
247,31	-0,44
247,78	12,96
248,25	7,16
248,72	7,36
249,19	10,76
249,66	14,96
250,13	11,96
250,60	-1,64
251,06	11,36
251,53	2,96
252,00	14,96
252,47	22,56
252,94	-0,24
253,41	5,36
253,87	20,96
254,34	18,96
254,81	0,36
255,28	6,56
255,75	22,56
256,22	7,76
256,69	18,76
257,15	17,16
257,62	17,56
258,09	8,16
258,56	14,96
259,03	18,56
259,49	6,36
259,96	10,16
260,43	10,36
260,90	17,96
261,37	-2,64
261,83	12,96
262,30	22,96
262,77	5,16
263,24	8,16
263,71	22,56
264,17	4,76
264,64	-2,84
265,11	0,36
265,58	-2,84
266,05	-1,64
266,51	10,56
266,98	28,36
267,45	9,16
267,92	11,76
268,38	-3,04
268,85	4,76
269,32	24,36
269,79	0,96
270,25	13,76
270,72	22,16
271,19	-1,04
271,66	19,56
272,12	15,76
272,59	16,76
273,06	6,36
273,53	16,96
273,99	-4,04
274,46	11,36
274,93	20,36
275,40	4,76
275,86	19,76
276,33	5,96
276,80	1,16
277,27	0,36
277,73	-4,64
278,20	9,16
278,67	20,36
279,13	15,16
279,60	18,16
280,07	12,36
280,54	-3,24
281,00	-1,84
281,47	19,16
281,94	10,76
282,40	20,16
282,87	14,16
283,34	23,96
283,80	11,16
284,27	21,76
284,74	19,76
285,21	-16,24
285,67	17,76
286,14	9,16
286,61	11,96
287,07	19,76
287,54	0,56
288,01	4,56
288,47	9,76
288,94	3,36
289,41	-3,24
289,87	6,56
290,34	-3,84
290,81	27,16
291,27	15,36
291,74	8,76
292,20	17,96
292,67	10,96
293,14	22,56
293,60	8,56
294,07	2,16
294,54	26,96
295,00	26,36
295,47	15,56
295,94	14,76
296,40	1,56
296,87	23,36
297,33	8,76
297,80	18,96
298,27	22,36
298,73	8,16
299,20	10,76
299,67	9,56
300,13	0,16
300,60	18,56
301,06	26,96
301,53	18,76
302,00	26,76
302,46	4,76
302,93	4,96
303,39	-1,04
303,86	23,56
304,32	10,76
304,79	6,96
305,26	15,36
305,72	3,16
306,19	19,36
306,65	15,96
307,12	8,16
307,59	3,16
308,05	6,56
308,52	2,96
308,98	3,56
309,45	0,96
309,91	13,96
310,38	6,76
310,84	17,36
311,31	27,36
311,78	0,76
312,24	20,36
312,71	28,16
313,17	22,56
313,64	9,76
314,10	-2,44
314,57	17,16
315,03	17,56
315,50	26,36
315,96	12,56
316,43	12,56
316,89	11,96
317,36	8,16
317,82	11,56
318,29	15,16
318,75	7,96
319,22	5,76
319,68	7,16
320,15	18,36
320,61	22,16
321,08	16,96
321,54	16,16
322,01	16,76
322,47	12,76
322,94	20,36
323,40	32,56
323,87	22,56
324,33	-0,04
324,80	13,96
325,26	24,56
325,73	9,36
326,19	9,16
326,66	7,16
327,12	20,76
327,59	20,36
328,05	4,36
328,52	16,76
328,98	14,96
329,45	2,96
329,91	19,56
330,37	27,76
330,84	-0,24
331,30	23,96
331,77	18,56
332,23	6,36
332,70	2,36
333,16	8,76
333,62	14,76
334,09	-2,44
334,55	13,16
335,02	8,36
335,48	20,36
335,95	10,36
336,41	22,56
336,87	7,36
337,34	30,76
337,80	11,96
338,27	27,96
338,73	1,76
339,20	8,96
339,66	4,36
340,12	13,56
340,59	25,76
341,05	16,56
341,51	20,36
341,98	21,76
342,44	35,76
342,91	17,56
343,37	21,76
343,83	3,16
344,30	21,16
344,76	10,16
345,23	14,56
345,69	10,76
346,15	14,36
346,62	25,36
347,08	9,96
347,54	3,96
348,01	19,36
348,47	19,76
348,93	13,36
349,40	17,96
349,86	-12,24
350,32	23,16
350,79	26,56
351,25	17,56
351,71	6,76
352,18	-3,24
352,64	13,96
353,10	10,36
353,57	14,36
354,03	11,96
354,49	7,96
354,96	23,16
355,42	3,36
355,88	-7,64
356,35	-1,24
356,81	19,36
357,27	14,56
357,74	14,76
358,20	26,16
358,66	20,36
359,13	9,56
359,59	10,36
360,05	11,56
360,51	20,36
360,98	0,76
361,44	5,16
361,90	30,36
362,37	9,16
362,83	0,56
363,29	9,96
363,75	11,36
364,22	0,96
364,68	16,16
365,14	27,36
365,60	28,16
366,07	16,36
366,53	24,36
366,99	19,76
367,46	15,16
367,92	34,76
368,38	0,56
368,84	24,36
369,31	18,96
369,77	17,16
370,23	12,36
370,69	7,36
371,15	4,36
371,62	12,76
372,08	21,76
372,54	20,96
373,00	13,96
373,47	14,56
373,93	19,76
374,39	4,36
374,85	19,76
375,31	6,96
375,78	-10,44
376,24	12,56
376,70	15,16
377,16	4,76
377,63	15,56
378,09	14,36
378,55	24,16
379,01	16,56
379,47	19,76
379,93	15,96
380,40	8,16
