Time	Temp
00:28.4	46.6
00:28.4	46.7
00:28.4	46.7
00:28.4	46.7
00:28.4	46.7
00:28.5	46.7
00:28.5	46.7
00:28.5	46.7
00:28.5	46.7
00:28.5	46.7
00:28.6	46.7
00:28.6	46.7
00:28.6	46.7
00:28.6	46.7
00:28.6	46.7
00:28.7	46.7
00:28.7	46.7
00:28.7	46.8
00:28.7	46.8
00:28.7	46.8
00:28.8	46.8
00:28.8	46.8
00:28.8	46.8
00:28.8	46.8
00:28.8	46.8
00:28.9	46.8
00:28.9	46.8
00:28.9	46.8
00:28.9	46.9
00:28.9	46.9
00:29.0	46.9
00:29.0	46.9
00:29.0	46.9
00:29.0	46.9
00:29.0	46.9
00:29.1	47
00:29.1	47
00:29.1	47
00:29.1	47
00:29.1	47
00:29.2	47
00:29.2	47
00:29.2	47
00:29.2	47.1
00:29.2	47.1
00:29.3	47.1
00:29.3	47.1
00:29.3	47.1
00:29.3	47.1
00:29.3	47.1
00:29.4	47.1
00:29.4	47.1
00:29.4	47.2
00:29.4	47.2
00:29.4	47.2
00:29.5	47.2
00:29.5	47.2
00:29.5	47.2
00:29.5	47.2
00:29.5	47.2
00:29.6	47.2
00:29.6	47.3
00:29.6	47.3
00:29.6	47.3
00:29.6	47.3
00:29.7	47.3
00:29.7	47.3
00:29.7	47.3
00:29.7	47.4
00:29.7	47.4
00:29.8	47.4
00:29.8	47.4
00:29.8	47.4
00:29.8	47.4
00:29.8	47.4
00:29.9	47.4
00:29.9	47.4
00:29.9	47.4
00:29.9	47.5
00:29.9	47.5
00:30.0	47.5
00:30.0	47.5
00:30.0	47.5
00:30.0	47.5
00:30.0	47.6
00:30.1	47.6
00:30.1	47.6
00:30.1	47.6
00:30.1	47.6
00:30.1	47.6
00:30.2	47.6
00:30.2	47.6
00:30.2	47.6
00:30.2	47.6
00:30.2	47.6
00:30.3	47.7
00:30.3	47.7
00:30.3	47.7
00:30.3	47.7
00:30.3	47.7
00:30.4	47.7
00:30.4	47.7
00:30.4	47.7
00:30.4	47.7
00:30.4	47.8
00:30.5	47.8
00:30.5	47.8
00:30.5	47.8
00:30.5	47.8
00:30.5	47.8
00:30.6	47.8
00:30.6	47.8
00:30.6	47.8
00:30.6	47.9
00:30.6	47.9
00:30.7	47.9
00:30.7	47.9
00:30.7	47.9
00:30.7	47.9
00:30.7	48
00:30.8	48
00:30.8	48
00:30.8	48
00:30.8	48
00:30.8	48
00:30.9	48
00:30.9	48
00:30.9	48
00:30.9	48
00:30.9	48
00:31.0	48
00:31.0	48
00:31.0	48
00:31.0	48
00:31.0	48
00:31.1	48.1
00:31.1	48.1
00:31.1	48.1
00:31.1	48.1
00:31.1	48.1
00:31.2	48.1
00:31.2	48.1
00:31.2	48.1
00:31.2	48.1
00:31.2	48.1
00:31.3	48.1
00:31.3	48.1
00:31.3	48.1
00:31.3	48.1
00:31.3	48.1
00:31.4	48.1
00:31.4	48.1
00:31.4	48.2
00:31.4	48.2
00:31.4	48.2
00:31.5	48.2
00:31.5	48.2
00:31.5	48.2
00:31.5	48.2
00:31.5	48.2
00:31.6	48.3
00:31.6	48.3
00:31.6	48.3
00:31.6	48.3
00:31.6	48.3
00:31.7	48.3
00:31.7	48.3
00:31.7	48.3
00:31.7	48.3
00:31.7	48.3
00:31.8	48.3
00:31.8	48.4
00:31.8	48.4
00:31.8	48.4
00:31.8	48.4
00:31.9	48.4
00:31.9	48.4
00:31.9	48.4
00:31.9	48.4
00:31.9	48.4
00:32.0	48.4
00:32.0	48.5
00:32.0	48.5
00:32.0	48.5
00:32.0	48.5
00:32.1	48.5
00:32.1	48.5
00:32.1	48.5
00:32.1	48.5
00:32.1	48.5
00:32.2	48.5
00:32.2	48.5
00:32.2	48.5
00:32.2	48.6
00:32.2	48.6
00:32.3	48.6
00:32.3	48.7
00:32.3	48.7
00:32.3	48.7
00:32.3	48.7
00:32.4	48.7
00:32.4	48.7
00:32.4	48.7
00:32.4	48.7
00:32.4	48.7
00:32.5	48.7
00:32.5	48.7
00:32.5	48.8
00:32.5	48.8
00:32.5	48.8
00:32.6	48.8
00:32.6	48.8
00:32.6	48.8
00:32.6	48.8
00:32.6	48.8
00:32.7	48.8
00:32.7	48.8
00:32.7	48.8
00:32.7	48.8
00:32.7	48.9
00:32.8	48.9
00:32.8	48.9
00:32.8	48.9
00:32.8	48.9
00:32.8	48.9
00:32.9	48.9
00:32.9	48.9
00:32.9	48.9
00:32.9	48.9
00:32.9	48.9
00:33.0	48.9
00:33.0	49
00:33.0	49
00:33.0	49
00:33.0	49
00:33.1	49
00:33.1	49
00:33.1	49
00:33.1	49
00:33.1	49
00:33.2	49
00:33.2	49
00:33.2	49
00:33.2	49
00:33.2	49
00:33.3	49
00:33.3	49.1
00:33.3	49.1
00:33.3	49.1
00:33.3	49.1
00:33.4	49.1
00:33.4	49.1
00:33.4	49.1
00:33.4	49.1
00:33.4	49.1
00:33.5	49.1
00:33.5	49.1
00:33.5	49.2
00:33.5	49.2
00:33.5	49.2
00:33.6	49.2
00:33.6	49.2
00:33.6	49.2
00:33.6	49.2
00:33.6	49.2
00:33.7	49.2
00:33.7	49.2
00:33.7	49.3
00:33.7	49.3
00:33.7	49.3
00:33.8	49.3
00:33.8	49.3
00:33.8	49.3
00:33.8	49.3
00:33.8	49.3
00:33.9	49.3
00:33.9	49.3
00:33.9	49.3
00:33.9	49.3
00:33.9	49.3
00:34.0	49.3
00:34.0	49.3
00:34.0	49.4
00:34.0	49.4
00:34.0	49.4
00:34.1	49.4
00:34.1	49.4
00:34.1	49.4
00:34.1	49.4
00:34.1	49.4
00:34.2	49.4
00:34.2	49.4
00:34.2	49.4
00:34.2	49.4
00:34.2	49.4
00:34.3	49.4
00:34.3	49.5
00:34.3	49.5
00:34.3	49.5
00:34.3	49.5
00:34.4	49.5
00:34.4	49.5
00:34.4	49.5
00:34.4	49.5
00:34.4	49.5
00:34.5	49.5
00:34.5	49.5
00:34.5	49.5
00:34.5	49.5
00:34.5	49.5
00:34.6	49.5
00:34.6	49.5
00:34.6	49.5
00:34.6	49.5
00:34.6	49.5
00:34.7	49.5
00:34.7	49.5
00:34.7	49.5
00:34.7	49.6
00:34.7	49.6
00:34.8	49.6
00:34.8	49.6
00:34.8	49.6
00:34.8	49.7
00:34.8	49.7
00:34.9	49.7
00:34.9	49.7
00:34.9	49.7
00:34.9	49.7
00:34.9	49.7
00:35.0	49.8
00:35.0	49.8
00:35.0	49.8
00:35.0	49.8
00:35.0	49.8
00:35.1	49.8
00:35.1	49.8
00:35.1	49.8
00:35.1	49.8
00:35.1	49.8
00:35.2	49.8
00:35.2	49.8
00:35.2	49.8
00:35.2	49.8
00:35.2	49.8
00:35.3	49.8
00:35.3	49.8
00:35.3	49.8
00:35.3	49.8
00:35.3	49.8
00:35.4	49.8
00:35.4	49.8
00:35.4	49.8
00:35.4	49.8
00:35.4	49.8
00:35.5	49.9
00:35.5	49.9
00:35.5	49.9
00:35.5	50
00:35.5	50
00:35.6	50
00:35.6	50
00:35.6	50
00:35.6	50
00:35.6	50
00:35.7	50
00:35.7	50
00:35.7	50
00:35.7	50
00:35.7	50
00:35.8	50
00:35.8	50
00:35.8	50
00:35.8	50
00:35.8	50
00:35.9	50
00:35.9	50
00:35.9	50
00:35.9	50
00:35.9	50.1
00:36.0	50.1
00:36.0	50.1
00:36.0	50.1
00:36.0	50.1
00:36.0	50.1
00:36.1	50.1
00:36.1	50.1
00:36.1	50.1
00:36.1	50.1
00:36.1	50.1
00:36.2	50.1
00:36.2	50.1
00:36.2	50.1
00:36.2	50.1
00:36.2	50.1
00:36.3	50.2
00:36.3	50.2
00:36.3	50.2
00:36.3	50.2
00:36.3	50.2
00:36.4	50.2
00:36.4	50.2
00:36.4	50.2
00:36.4	50.2
00:36.4	50.2
00:36.5	50.2
00:36.5	50.2
00:36.5	50.2
00:36.5	50.2
00:36.5	50.2
00:36.6	50.3
00:36.6	50.3
00:36.6	50.3
00:36.6	50.3
00:36.6	50.3
00:36.7	50.3
00:36.7	50.3
00:36.7	50.3
00:36.7	50.3
00:36.7	50.3
00:36.8	50.3
00:36.8	50.3
00:36.8	50.3
00:36.8	50.3
00:36.8	50.3
00:36.9	50.3
00:36.9	50.3
00:36.9	50.3
00:36.9	50.3
00:36.9	50.3
00:37.0	50.4
00:37.0	50.4
00:37.0	50.4
00:37.0	50.4
00:37.0	50.5
00:37.1	50.5
00:37.1	50.5
00:37.1	50.5
00:37.1	50.5
00:37.1	50.5
00:37.2	50.5
00:37.2	50.5
00:37.2	50.5
00:37.2	50.5
00:37.2	50.5
00:37.3	50.5
00:37.3	50.5
00:37.3	50.5
00:37.3	50.5
00:37.3	50.5
00:37.4	50.5
00:37.4	50.5
00:37.4	50.5
00:37.4	50.5
00:37.4	50.5
00:37.5	50.5
00:37.5	50.6
00:37.5	50.6
00:37.5	50.6
00:37.5	50.6
00:37.6	50.6
00:37.6	50.6
00:37.6	50.6
00:37.6	50.6
00:37.6	50.6
00:37.7	50.6
00:37.7	50.7
00:37.7	50.7
00:37.7	50.7
00:37.7	50.7
00:37.8	50.7
00:37.8	50.7
00:37.8	50.7
00:37.8	50.7
00:37.8	50.7
00:37.9	50.7
00:37.9	50.7
00:37.9	50.7
00:37.9	50.7
00:37.9	50.7
00:38.0	50.7
00:38.0	50.7
00:38.0	50.7
00:38.0	50.7
00:38.0	50.7
00:38.1	50.7
00:38.1	50.7
00:38.1	50.7
00:38.1	50.7
00:38.1	50.7
00:38.2	50.7
00:38.2	50.8
00:38.2	50.8
00:38.2	50.8
00:38.2	50.8
00:38.3	50.8
00:38.3	50.8
00:38.3	50.8
00:38.3	50.8
00:38.3	50.8
00:38.4	50.8
00:38.4	50.8
00:38.4	50.8
00:38.4	50.8
00:38.4	50.9
00:38.5	50.9
00:38.5	50.9
00:38.5	50.9
00:38.5	50.9
00:38.5	50.9
00:38.6	50.9
00:38.6	50.9
00:38.6	50.9
00:38.6	50.9
00:38.6	50.9
00:38.7	50.9
00:38.7	50.9
00:38.7	50.9
00:38.7	50.9
00:38.7	50.9
00:38.8	51
00:38.8	51
00:38.8	51
00:38.8	51
00:38.8	51
00:38.9	51
00:38.9	51
00:38.9	51
00:38.9	51
00:38.9	51
00:39.0	51
00:39.0	51
00:39.0	51
00:39.0	51
00:39.0	51
00:39.1	51
00:39.1	51
00:39.1	51
00:39.1	51
00:39.1	51
00:39.2	51
00:39.2	51
00:39.2	51
00:39.2	51
00:39.2	51
00:39.3	51
00:39.3	51
00:39.3	51
00:39.3	51
00:39.3	51
00:39.4	51
00:39.4	51.1
00:39.4	51.1
00:39.4	51.1
00:39.4	51.1
00:39.5	51.1
00:39.5	51.1
00:39.5	51.1
00:39.5	51.1
00:39.5	51.1
00:39.6	51.1
00:39.6	51.1
00:39.6	51.1
00:39.6	51.1
00:39.6	51.1
00:39.7	51.1
00:39.7	51.1
00:39.7	51.1
00:39.7	51.1
00:39.7	51.1
00:39.8	51.1
00:39.8	51.2
00:39.8	51.2
00:39.8	51.2
00:39.8	51.2
00:39.9	51.2
00:39.9	51.2
00:39.9	51.2
00:39.9	51.2
00:39.9	51.2
00:40.0	51.2
00:40.0	51.2
00:40.0	51.2
00:40.0	51.2
00:40.0	51.2
00:40.1	51.2
00:40.1	51.3
00:40.1	51.3
00:40.1	51.3
00:40.1	51.3
00:40.2	51.3
00:40.2	51.3
00:40.2	51.3
00:40.2	51.3
00:40.2	51.3
00:40.3	51.3
00:40.3	51.3
00:40.3	51.3
00:40.3	51.3
00:40.3	51.3
00:40.4	51.3
00:40.4	51.3
00:40.4	51.3
00:40.4	51.3
00:40.4	51.3
00:40.5	51.3
00:40.5	51.3
00:40.5	51.3
00:40.5	51.3
00:40.5	51.3
00:40.6	51.3
00:40.6	51.3
00:40.6	51.3
00:40.6	51.3
00:40.6	51.4
00:40.7	51.4
00:40.7	51.4
00:40.7	51.4
00:40.7	51.4
00:40.7	51.4
00:40.8	51.4
00:40.8	51.4
00:40.8	51.4
00:40.8	51.4
00:40.8	51.4
00:40.9	51.4
00:40.9	51.4
00:40.9	51.4
00:40.9	51.4
00:40.9	51.4
00:41.0	51.4
00:41.0	51.4
00:41.0	51.4
00:41.0	51.5
00:41.0	51.5
00:41.1	51.5
00:41.1	51.5
00:41.1	51.5
00:41.1	51.5
00:41.1	51.5
00:41.2	51.5
00:41.2	51.5
00:41.2	51.5
00:41.2	51.5
00:41.2	51.5
00:41.3	51.5
00:41.3	51.5
00:41.3	51.5
00:41.3	51.5
00:41.3	51.5
00:41.4	51.5
00:41.4	51.5
00:41.4	51.5
00:41.4	51.5
00:41.4	51.5
00:41.5	51.6
00:41.5	51.6
00:41.5	51.6
00:41.5	51.6
00:41.5	51.6
00:41.6	51.6
00:41.6	51.6
00:41.6	51.6
00:41.6	51.6
00:41.6	51.6
00:41.7	51.6
00:41.7	51.6
00:41.7	51.6
00:41.7	51.6
00:41.7	51.6
00:41.8	51.6
00:41.8	51.6
00:41.8	51.6
00:41.8	51.6
00:41.8	51.6
00:41.9	51.6
00:41.9	51.6
00:41.9	51.6
00:41.9	51.6
00:41.9	51.6
00:42.0	51.6
00:42.0	51.6
00:42.0	51.6
00:42.0	51.6
00:42.0	51.6
00:42.1	51.6
00:42.1	51.6
00:42.1	51.6
00:42.1	51.6
00:42.1	51.7
00:42.2	51.7
00:42.2	51.7
00:42.2	51.7
00:42.2	51.7
00:42.2	51.7
00:42.3	51.7
00:42.3	51.7
00:42.3	51.7
00:42.3	51.7
00:42.3	51.7
00:42.4	51.7
00:42.4	51.7
00:42.4	51.7
00:42.4	51.7
00:42.4	51.7
00:42.5	51.7
00:42.5	51.7
00:42.5	51.7
00:42.5	51.7
00:42.5	51.7
00:42.6	51.7
00:42.6	51.8
00:42.6	51.8
00:42.6	51.8
00:42.6	51.8
00:42.7	51.8
00:42.7	51.8
00:42.7	51.8
00:42.7	51.8
00:42.7	51.8
00:42.8	51.8
00:42.8	51.8
00:42.8	51.8
00:42.8	51.8
00:42.8	51.9
00:42.9	51.9
00:42.9	51.9
00:42.9	51.9
00:42.9	51.9
00:42.9	51.9
00:43.0	51.9
00:43.0	51.9
00:43.0	51.9
00:43.0	51.9
00:43.0	51.9
00:43.1	51.9
00:43.1	51.9
00:43.1	51.9
00:43.1	51.9
00:43.1	51.9
00:43.2	51.9
00:43.2	51.9
00:43.2	51.9
00:43.2	51.9
00:43.2	51.9
00:43.3	51.9
00:43.3	51.9
00:43.3	51.9
00:43.3	51.9
00:43.3	51.9
00:43.4	51.9
00:43.4	51.9
00:43.4	51.9
00:43.4	51.9
00:43.4	52
00:43.5	52
00:43.5	52
00:43.5	52
00:43.5	52
00:43.5	52
00:43.6	52
00:43.6	52
00:43.6	52
00:43.6	52
00:43.6	52
00:43.7	52
00:43.7	52
00:43.7	52
00:43.7	52
00:43.7	52
00:43.8	52
00:43.8	52
00:43.8	52
00:43.8	52
00:43.8	52
00:43.9	52
00:43.9	52
00:43.9	52
00:43.9	52
00:43.9	52.1
00:44.0	52.1
00:44.0	52.1
00:44.0	52.1
00:44.0	52.1
00:44.0	52.1
00:44.1	52.1
00:44.1	52.1
00:44.1	52.1
00:44.1	52.1
00:44.1	52.1
00:44.2	52.1
00:44.2	52.1
00:44.2	52.1
00:44.2	52.1
00:44.2	52.1
00:44.3	52.1
00:44.3	52.1
00:44.3	52.1
00:44.3	52.1
00:44.3	52.1
00:44.4	52.1
00:44.4	52.1
00:44.4	52.1
00:44.4	52.1
00:44.4	52.2
00:44.5	52.2
00:44.5	52.2
00:44.5	52.2
00:44.5	52.2
00:44.5	52.2
00:44.6	52.2
00:44.6	52.2
00:44.6	52.2
00:44.6	52.2
00:44.6	52.2
00:44.7	52.2
00:44.7	52.2
00:44.7	52.2
00:44.7	52.2
00:44.7	52.2
00:44.8	52.2
00:44.8	52.2
00:44.8	52.2
00:44.8	52.2
00:44.8	52.2
00:44.9	52.2
00:44.9	52.2
00:44.9	52.2
00:44.9	52.2
00:44.9	52.2
00:45.0	52.2
00:45.0	52.2
00:45.0	52.2
00:45.0	52.3
00:45.0	52.3
00:45.1	52.3
00:45.1	52.3
00:45.1	52.3
00:45.1	52.3
00:45.1	52.3
00:45.2	52.3
00:45.2	52.3
00:45.2	52.3
00:45.2	52.3
00:45.2	52.3
00:45.3	52.3
00:45.3	52.3
00:45.3	52.3
00:45.3	52.3
00:45.3	52.3
00:45.4	52.3
00:45.4	52.3
00:45.4	52.3
00:45.4	52.3
00:45.4	52.3
00:45.5	52.3
00:45.5	52.3
00:45.5	52.3
00:45.5	52.3
00:45.5	52.3
00:45.6	52.3
00:45.6	52.3
00:45.6	52.3
00:45.6	52.3
00:45.6	52.3
00:45.7	52.3
00:45.7	52.3
00:45.7	52.3
00:45.7	52.3
00:45.7	52.3
00:45.8	52.3
00:45.8	52.3
00:45.8	52.3
00:45.8	52.3
00:45.8	52.3
00:45.9	52.3
00:45.9	52.3
00:45.9	52.3
00:45.9	52.3
00:45.9	52.3
00:46.0	52.3
00:46.0	52.3
00:46.0	52.3
00:46.0	52.3
00:46.0	52.4
00:46.1	52.4
00:46.1	52.4
00:46.1	52.4
00:46.1	52.4
00:46.1	52.4
00:46.2	52.4
00:46.2	52.4
00:46.2	52.4
00:46.2	52.4
00:46.2	52.4
00:46.3	52.4
00:46.3	52.4
00:46.3	52.4
00:46.3	52.4
00:46.3	52.4
00:46.4	52.4
00:46.4	52.4
00:46.4	52.5
00:46.4	52.5
00:46.4	52.5
00:46.5	52.5
00:46.5	52.5
00:46.5	52.5
00:46.5	52.5
00:46.5	52.5
00:46.6	52.5
00:46.6	52.5
00:46.6	52.5
00:46.6	52.5
00:46.6	52.5
00:46.7	52.5
00:46.7	52.5
00:46.7	52.5
00:46.7	52.5
00:46.7	52.5
00:46.8	52.5
00:46.8	52.5
00:46.8	52.5
00:46.8	52.5
00:46.8	52.5
00:46.9	52.5
00:46.9	52.5
00:46.9	52.5
00:46.9	52.5
00:46.9	52.5
00:47.0	52.5
00:47.0	52.5
00:47.0	52.5
00:47.0	52.5
00:47.0	52.6
00:47.1	52.6
00:47.1	52.6
00:47.1	52.6
00:47.1	52.6
00:47.1	52.6
00:47.2	52.6
00:47.2	52.6
00:47.2	52.6
00:47.2	52.6
00:47.2	52.6
00:47.3	52.6
00:47.3	52.6
00:47.3	52.6
00:47.3	52.6
00:47.3	52.6
00:47.4	52.6
00:47.4	52.6
00:47.4	52.6
00:47.4	52.6
00:47.4	52.6
00:47.5	52.6
00:47.5	52.6
00:47.5	52.6
00:47.5	52.6
00:47.5	52.6
00:47.6	52.6
00:47.6	52.6
00:47.6	52.6
00:47.6	52.7
00:47.6	52.7
00:47.7	52.7
00:47.7	52.7
00:47.7	52.7
00:47.7	52.7
00:47.7	52.7
00:47.8	52.7
00:47.8	52.7
00:47.8	52.7
00:47.8	52.7
00:47.8	52.7
00:47.9	52.7
00:47.9	52.7
00:47.9	52.7
00:47.9	52.7
00:47.9	52.7
00:48.0	52.7
00:48.0	52.7
00:48.0	52.7
00:48.0	52.7
00:48.0	52.7
00:48.1	52.7
00:48.1	52.7
00:48.1	52.7
00:48.1	52.7
00:48.1	52.7
00:48.2	52.7
00:48.2	52.7
00:48.2	52.7
00:48.2	52.7
00:48.2	52.7
00:48.3	52.7
00:48.3	52.7
00:48.3	52.7
00:48.3	52.7
00:48.3	52.7
00:48.4	52.7
00:48.4	52.7
00:48.4	52.7
00:48.4	52.8
00:48.4	52.8
00:48.5	52.8
00:48.5	52.8
00:48.5	52.8
00:48.5	52.8
00:48.5	52.8
00:48.6	52.8
00:48.6	52.8
00:48.6	52.8
00:48.6	52.8
00:48.6	52.8
00:48.7	52.8
00:48.7	52.8
00:48.7	52.8
00:48.7	52.8
00:48.7	52.8
00:48.8	52.8
00:48.8	52.8
00:48.8	52.8
00:48.8	52.8
00:48.8	52.8
00:48.9	52.8
00:48.9	52.8
00:48.9	52.8
00:48.9	52.8
00:48.9	52.8
00:49.0	52.8
00:49.0	52.8
00:49.0	52.8
00:49.0	52.8
00:49.0	52.8
00:49.1	52.8
00:49.1	52.8
00:49.1	52.8
00:49.1	52.9
00:49.1	52.9
00:49.2	52.9
00:49.2	52.9
00:49.2	52.9
00:49.2	52.9
00:49.2	52.9
00:49.3	52.9
00:49.3	52.9
00:49.3	52.9
00:49.3	52.9
00:49.3	52.9
00:49.4	52.9
00:49.4	52.9
00:49.4	52.9
00:49.4	52.9
00:49.4	52.9
00:49.5	52.9
00:49.5	52.9
00:49.5	52.9
00:49.5	52.9
00:49.5	52.9
00:49.6	52.9
00:49.6	52.9
00:49.6	52.9
00:49.6	52.9
00:49.6	52.9
00:49.7	52.9
00:49.7	52.9
00:49.7	52.9
00:49.7	52.9
00:49.7	52.9
00:49.8	52.9
00:49.8	52.9
00:49.8	52.9
00:49.8	52.9
00:49.8	52.9
00:49.9	52.9
00:49.9	52.9
00:49.9	52.9
00:49.9	52.9
00:49.9	52.9
00:50.0	52.9
00:50.0	52.9
00:50.0	52.9
00:50.0	52.9
00:50.0	52.9
00:50.1	52.9
00:50.1	52.9
00:50.1	52.9
00:50.1	52.9
00:50.1	52.9
00:50.2	52.9
00:50.2	52.9
00:50.2	52.9
00:50.2	52.9
00:50.2	52.9
00:50.3	52.9
00:50.3	52.9
00:50.3	52.9
00:50.3	52.9
00:50.3	52.9
00:50.4	52.9
00:50.4	52.9
00:50.4	52.9
00:50.4	52.9
00:50.4	52.9
00:50.5	52.9
00:50.5	52.9
00:50.5	52.9
00:50.5	52.9
00:50.5	52.9
00:50.6	52.9
00:50.6	52.9
00:50.6	52.9
00:50.6	52.9
00:50.6	52.9
00:50.7	52.9
00:50.7	52.9
00:50.7	52.9
00:50.7	52.9
00:50.7	52.9
00:50.8	52.9
00:50.8	52.9
00:50.8	52.9
00:50.8	52.9
00:50.8	52.9
00:50.9	52.9
00:50.9	52.9
00:50.9	52.9
00:50.9	52.9
00:50.9	53
00:51.0	53
00:51.0	53
00:51.0	53
00:51.0	53
00:51.0	53
00:51.1	53
00:51.1	53
00:51.1	53
00:51.1	53
00:51.1	53
00:51.2	53
00:51.2	53
00:51.2	53
00:51.2	53
00:51.2	53
00:51.3	53
00:51.3	53
00:51.3	53
00:51.3	53
00:51.3	53
00:51.4	53
00:51.4	53
00:51.4	53
00:51.4	53
00:51.4	53
00:51.5	53
00:51.5	53
00:51.5	53
00:51.5	53.1
00:51.5	53.1
00:51.6	53.1
00:51.6	53.1
00:51.6	53.1
00:51.6	53.1
00:51.6	53.1
00:51.7	53.1
00:51.7	53.1
00:51.7	53.1
00:51.7	53.1
00:51.7	53.1
00:51.8	53.1
00:51.8	53.1
00:51.8	53.1
00:51.8	53.1
00:51.8	53.1
00:51.9	53.1
00:51.9	53.1
00:51.9	53.1
00:51.9	53.1
00:51.9	53.1
00:52.0	53.1
00:52.0	53.2
00:52.0	53.2
00:52.0	53.2
00:52.0	53.2
00:52.1	53.2
00:52.1	53.2
00:52.1	53.2
00:52.1	53.2
00:52.1	53.2
00:52.2	53.2
00:52.2	53.2
00:52.2	53.2
00:52.2	53.2
00:52.2	53.2
00:52.3	53.2
00:52.3	53.2
00:52.3	53.2
00:52.3	53.2
00:52.3	53.2
00:52.4	53.2
00:52.4	53.2
00:52.4	53.2
00:52.4	53.2
00:52.4	53.2
00:52.5	53.2
00:52.5	53.2
00:52.5	53.2
00:52.5	53.2
00:52.5	53.2
00:52.6	53.2
00:52.6	53.2
00:52.6	53.2
00:52.6	53.2
00:52.6	53.2
00:52.7	53.2
00:52.7	53.2
00:52.7	53.2
00:52.7	53.2
00:52.7	53.2
00:52.8	53.2
00:52.8	53.2
00:52.8	53.2
00:52.8	53.2
00:52.8	53.2
00:52.9	53.2
00:52.9	53.2
00:52.9	53.2
00:52.9	53.2
00:52.9	53.2
00:53.0	53.2
00:53.0	53.2
00:53.0	53.2
00:53.0	53.2
00:53.0	53.2
00:53.1	53.2
00:53.1	53.2
00:53.1	53.2
00:53.1	53.2
00:53.1	53.2
00:53.2	53.2
00:53.2	53.3
00:53.2	53.3
00:53.2	53.3
00:53.2	53.3
00:53.3	53.3
00:53.3	53.3
00:53.3	53.3
00:53.3	53.3
00:53.3	53.3
00:53.4	53.3
00:53.4	53.3
00:53.4	53.3
00:53.4	53.3
00:53.4	53.3
00:53.5	53.3
00:53.5	53.3
00:53.5	53.3
00:53.5	53.3
00:53.5	53.3
00:53.6	53.3
00:53.6	53.3
00:53.6	53.3
00:53.6	53.3
00:53.6	53.3
00:53.7	53.3
00:53.7	53.3
00:53.7	53.3
00:53.7	53.3
00:53.7	53.3
00:53.8	53.3
00:53.8	53.3
00:53.8	53.3
00:53.8	53.3
00:53.8	53.3
00:53.9	53.3
00:53.9	53.3
00:53.9	53.3
00:53.9	53.3
00:53.9	53.3
00:54.0	53.3
00:54.0	53.3
00:54.0	53.3
00:54.0	53.3
00:54.0	53.3
00:54.1	53.3
00:54.1	53.3
00:54.1	53.3
00:54.1	53.3
00:54.1	53.3
00:54.2	53.3
00:54.2	53.3
00:54.2	53.3
00:54.2	53.3
00:54.2	53.3
00:54.3	53.3
00:54.3	53.3
00:54.3	53.3
00:54.3	53.3
00:54.3	53.3
00:54.4	53.3
00:54.4	53.3
00:54.4	53.3
00:54.4	53.3
00:54.4	53.4
00:54.5	53.4
00:54.5	53.4
00:54.5	53.4
00:54.5	53.4
00:54.5	53.4
00:54.6	53.4
00:54.6	53.4
00:54.6	53.4
00:54.6	53.4
00:54.6	53.4
00:54.7	53.4
00:54.7	53.4
00:54.7	53.4
00:54.7	53.4
00:54.7	53.4
00:54.8	53.4
00:54.8	53.4
00:54.8	53.4
00:54.8	53.4
00:54.8	53.4
00:54.9	53.4
00:54.9	53.4
00:54.9	53.4
00:54.9	53.4
00:54.9	53.4
00:55.0	53.4
00:55.0	53.4
00:55.0	53.4
00:55.0	53.4
00:55.0	53.4
00:55.1	53.4
00:55.1	53.4
00:55.1	53.4
00:55.1	53.4
00:55.1	53.4
00:55.2	53.4
00:55.2	53.4
00:55.2	53.4
00:55.2	53.4
00:55.2	53.4
00:55.3	53.4
00:55.3	53.4
00:55.3	53.5
00:55.3	53.5
00:55.3	53.4
00:55.4	53.4
00:55.4	53.5
00:55.4	53.5
00:55.4	53.5
00:55.4	53.5
00:55.5	53.5
00:55.5	53.5
00:55.5	53.5
00:55.5	53.5
00:55.5	53.5
00:55.6	53.5
00:55.6	53.5
00:55.6	53.5
00:55.6	53.5
00:55.6	53.5
00:55.7	53.5
00:55.7	53.5
00:55.7	53.5
00:55.7	53.5
00:55.7	53.5
00:55.8	53.5
00:55.8	53.5
00:55.8	53.5
00:55.8	53.5
00:55.8	53.5
00:55.9	53.5
00:55.9	53.5
00:55.9	53.5
00:55.9	53.5
00:55.9	53.5
00:56.0	53.5
00:56.0	53.5
00:56.0	53.5
00:56.0	53.5
00:56.0	53.5
00:56.1	53.5
00:56.1	53.5
00:56.1	53.5
00:56.1	53.5
00:56.1	53.5
00:56.2	53.5
00:56.2	53.5
00:56.2	53.5
00:56.2	53.5
00:56.2	53.5
00:56.3	53.5
00:56.3	53.5
00:56.3	53.5
00:56.3	53.5
00:56.3	53.5
00:56.4	53.5
00:56.4	53.5
00:56.4	53.5
00:56.4	53.5
00:56.4	53.5
00:56.5	53.5
00:56.5	53.5
00:56.5	53.5
00:56.5	53.5
00:56.5	53.5
00:56.6	53.5
00:56.6	53.5
00:56.6	53.5
00:56.6	53.5
00:56.6	53.5
00:56.7	53.5
00:56.7	53.5
00:56.7	53.5
00:56.7	53.5
00:56.7	53.5
00:56.8	53.5
00:56.8	53.5
00:56.8	53.6
00:56.8	53.6
00:56.8	53.6
00:56.9	53.6
00:56.9	53.6
00:56.9	53.6
